name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Halovulum	1844498	G	3	2	5	0.00036
Parasedimentitalea	2738399	G	3	1	4	0.00032
Rhodovulum	34008	G	3	1	4	0.00032
Brevirhabdus	1855413	G	2	8	10	0.00072
Paraoceanicella	2683599	G	2	11	13	0.00096
Octadecabacter	53945	G	2	0	2	0.00018
Haematobacter	366614	G	2	33	35	0.00252
Silicimonas	1955420	G	1	0	1	0.00011
Monaibacterium	2029873	G	1	1	2	0.00019
Pseudohalocynthiibacter	1759417	G	1	1	2	0.00019
Marivivens	1759396	G	1	3	4	0.00029
Epibacterium	1649279	G	1	3	4	0.00029
Defluviimonas	1097466	G	1	7	8	0.00062
Maribius	387095	G	1	0	1	0.00011
Marinovum	367771	G	1	2	3	0.00028
Rhodobacter	1060	G	1	1	2	0.00015
Thioclava	285107	G	1	1	2	0.00021
Rhodobaca	119541	G	1	0	1	0.00011
Roseibacterium	159345	G	1	0	1	0.00012
Pseudorhodobacter	238783	G	1	0	1	0.00012
Rhizobium	379	G	11	10	21	0.00150
Agrobacterium	357	G	6	9	15	0.00111
Neorhizobium	1525371	G	1	1	2	0.00020
Sinorhizobium	28105	G	6	31	37	0.00263
Ensifer	106591	G	3	9	12	0.00092
Shinella	323620	G	2	29	31	0.00224
Georhizobium	2661800	G	1	5	6	0.00045
Bradyrhizobium	374	G	20	18	38	0.00270
Bosea	85413	G	4	10	14	0.00099
Rhodopseudomonas	1073	G	2	6	8	0.00057
Variibacter	1649510	G	2	1	3	0.00027
Nitrobacter	911	G	1	0	1	0.00014
Tardiphaga	1395974	G	1	0	1	0.00007
Mesorhizobium	68287	G	12	20	32	0.00230
Phyllobacterium	28100	G	2	3	5	0.00039
Hoeflea	274591	G	2	2	4	0.00030
Devosia	46913	G	3	2	5	0.00036
Hyphomicrobium	81	G	1	0	1	0.00010
Rhodomicrobium	1068	G	1	0	1	0.00012
Blastochloris	59282	G	1	4	5	0.00038
Filomicrobium	119044	G	1	0	1	0.00009
Maritalea	623276	G	1	0	1	0.00010
Youhaiella	1827478	G	1	1	2	0.00021
Methylobacterium	407	G	7	3	10	0.00074
Methylorubrum	2282523	G	1	6	7	0.00050
Candidatus Phaeomarinobacter	1541445	G	4	1	5	0.00038
Pyruvatibacter	1742974	G	3	5	8	0.00061
Methylocystis	133	G	4	5	9	0.00068
Terasakiella	196080	G	3	0	3	0.00027
Methylosinus	425	G	1	1	2	0.00019
Labrys	204476	G	3	3	6	0.00048
Pseudolabrys	556257	G	2	4	6	0.00049
Azorhizobium	6	G	1	2	3	0.00023
Ochrobactrum	528	G	3	18	21	0.00155
Cohaesibacter	655352	G	3	2	5	0.00036
Bartonella	773	G	2	15	17	0.00124
Methyloceanibacter	1484898	G	1	1	2	0.00018
Chelatococcus	28209	G	2	3	5	0.00038
Martelella	293088	G	1	2	3	0.00026
Sphingomonas	13687	G	15	10	25	0.00177
Sphingopyxis	165697	G	8	31	39	0.00277
Sphingobium	165695	G	5	21	26	0.00191
Parasphingopyxis	1234545	G	4	1	5	0.00039
Novosphingobium	165696	G	3	3	6	0.00046
Sphingosinicella	335405	G	2	0	2	0.00021
Tardibacter	2685927	G	2	27	29	0.00207
Zymomonas	541	G	1	0	1	0.00011
Blastomonas	150203	G	1	0	1	0.00007
Sphingosinithalassobacter	2676233	G	1	3	4	0.00030
Erythrobacter	1041	G	6	9	15	0.00109
Altererythrobacter	361177	G	4	3	7	0.00056
Porphyrobacter	1111	G	1	5	6	0.00045
Brevundimonas	41275	G	24	35	59	0.00423
Caulobacter	75	G	12	16	28	0.00205
Asticcacaulis	76890	G	3	3	6	0.00044
Phenylobacterium	20	G	1	4	5	0.00040
Azospirillum	191	G	7	11	18	0.00129
Thalassospira	168934	G	4	14	18	0.00128
Rhodospirillum	1081	G	2	2	4	0.00030
Skermanella	204447	G	2	2	4	0.00032
Indioceanicola	2478349	G	2	2	4	0.00034
Hypericibacter	2705399	G	2	2	4	0.00031
Magnetospirillum	13134	G	1	3	4	0.00030
Niveispirillum	1543704	G	1	2	3	0.00027
Nitrospirillum	1543705	G	1	1	2	0.00017
Acetobacter	434	G	5	1	6	0.00044
Stella	93	G	2	2	4	0.00030
Komagataeibacter	1434011	G	2	3	5	0.00037
Gluconobacter	441	G	1	0	1	0.00007
Gluconacetobacter	89583	G	1	1	2	0.00016
Asaia	91914	G	1	0	1	0.00013
Roseomonas	125216	G	1	0	1	0.00007
Neokomagataea	1223423	G	1	0	1	0.00014
Phreatobacter	1632780	G	3	9	12	0.00086
Polymorphum	991903	G	2	18	20	0.00147
Parvularcula	208215	G	2	1	3	0.00023
Emcibacter	1602338	G	1	0	1	0.00010
Cupriavidus	106589	G	5	14	19	0.00138
Burkholderia	32008	G	3	3	6	0.00047
Paraburkholderia	1822464	G	3	3	6	0.00047
Ralstonia	48736	G	2	0	2	0.00014
Herminiimonas	303379	G	2	0	2	0.00021
Oxalobacter	846	G	1	0	1	0.00008
Janthinobacterium	29580	G	1	0	1	0.00007
Massilia	149698	G	1	0	1	0.00011
Collimonas	202907	G	1	0	1	0.00011
Achromobacter	222	G	3	3	6	0.00049
Bordetella	517	G	2	0	2	0.00019
Alcaligenes	507	G	1	0	1	0.00013
Acidovorax	12916	G	2	2	4	0.00030
Rhodoferax	28065	G	1	0	1	0.00010
Hydrogenophaga	47420	G	1	0	1	0.00009
Rubrivivax	28067	G	1	0	1	0.00012
Azoarcus	12960	G	5	1	6	0.00047
Thauera	33057	G	1	0	1	0.00014
Dechloromonas	73029	G	2	0	2	0.00018
Azospira	146937	G	1	1	2	0.00019
Nitrosomonas	914	G	3	2	5	0.00039
Sulfuriferula	1778653	G	2	1	3	0.00023
Methylovorus	81682	G	1	0	1	0.00010
Vogesella	57739	G	1	0	1	0.00013
Aquitalea	407217	G	1	0	1	0.00014
Neisseria	482	G	1	0	1	0.00007
Melittangium	44	G	2	1	3	0.00022
Sorangium	39643	G	2	0	2	0.00015
Chondromyces	50	G	1	0	1	0.00007
Pseudodesulfovibrio	2035811	G	2	0	2	0.00015
Desulfosarcina	2299	G	1	1	2	0.00020
Desulfobulbus	893	G	1	0	1	0.00007
Acidithiobacillus	119977	G	3	0	3	0.00025
Mariprofundus	377315	G	1	0	1	0.00007
Prochlorococcus	1218	G	60	0	60	0.00431
Synechococcus	1129	G	1	0	1	0.00007
Streptomyces	1883	G	12	2	14	0.00101
Pseudarthrobacter	1742993	G	2	1	3	0.00026
Ornithinimicrobium	125287	G	1	0	1	0.00009
Serinicoccus	265976	G	1	0	1	0.00010
Cellulomonas	1707	G	1	0	1	0.00013
Brachybacterium	43668	G	1	0	1	0.00009
Microbacterium	33882	G	1	0	1	0.00007
Mycolicibacterium	1866885	G	2	2	4	0.00029
Corynebacterium	1716	G	2	1	3	0.00022
Actinoplanes	1865	G	4	0	4	0.00033
Micromonospora	1873	G	2	0	2	0.00018
Propioniciclava	1085622	G	2	1	3	0.00021
Acidipropionibacterium	1912215	G	1	0	1	0.00011
Aeromicrobium	2040	G	1	0	1	0.00009
Friedmanniella	53387	G	1	0	1	0.00009
Amycolatopsis	1813	G	1	0	1	0.00010
Pseudonocardia	1847	G	1	0	1	0.00009
Saccharothrix	2071	G	1	0	1	0.00009
Actinomadura	1988	G	3	2	5	0.00036
Paenibacillus	44249	G	3	1	4	0.00029
Aneurinibacillus	55079	G	1	1	2	0.00015
Hungatella	1649459	G	1	0	1	0.00007
Thermoclostridium	2304691	G	1	0	1	0.00007
Acidaminococcus	904	G	1	0	1	0.00008
Mycoplasma	2093	G	1	0	1	0.00008
Spirosoma	107	G	1	0	1	0.00007
Algoriphagus	246875	G	1	0	1	0.00007
Hymenobacter	89966	G	1	0	1	0.00007
Gramella	292691	G	1	0	1	0.00007
Arenibacter	178469	G	1	0	1	0.00007
Salinibacter	146918	G	1	0	1	0.00007
Mucilaginibacter	423349	G	1	0	1	0.00007
Melioribacter	1134403	G	1	3	4	0.00028
Verrucomicrobium	2735	G	1	0	1	0.00007
Terriglobus	392733	G	1	0	1	0.00007
Spirochaeta	146	G	1	0	1	0.00007
Homo	9605	G	5	0	5	0.00036
Halobacterium	2239	G	1	0	1	0.00007
Halorubrum	56688	G	1	0	1	0.00007
Salinarchaeum	1269201	G	1	0	1	0.00007
Begomovirus	10814	G	1	0	1	0.00007
