name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sphingosinicella	335405	G	1	0	1	0.00017
Porphyrobacter	1111	G	3	3	6	0.00071
Erythrobacter	1041	G	1	9	10	0.00129
Altererythrobacter	361177	G	1	0	1	0.00019
Caulobacter	75	G	16	15	31	0.00370
Brevundimonas	41275	G	16	19	35	0.00413
Asticcacaulis	76890	G	6	8	14	0.00168
Phenylobacterium	20	G	2	8	10	0.00125
Acetobacter	434	G	3	0	3	0.00044
Komagataeibacter	1434011	G	3	7	10	0.00120
Acidibrevibacterium	2603324	G	1	2	3	0.00037
Stella	93	G	1	1	2	0.00029
Neokomagataea	1223423	G	1	1	2	0.00026
Granulibacter	364409	G	1	0	1	0.00020
Asaia	91914	G	1	1	2	0.00024
Gluconacetobacter	89583	G	1	3	4	0.00049
Gluconobacter	441	G	1	1	2	0.00029
Azospirillum	191	G	6	15	21	0.00249
Thalassospira	168934	G	3	10	13	0.00156
Magnetospirillum	13134	G	2	2	4	0.00052
Skermanella	204447	G	1	1	2	0.00031
Nitrospirillum	1543705	G	1	1	2	0.00033
Indioceanicola	2478349	G	1	1	2	0.00033
Micavibrio	213485	G	3	0	3	0.00040
Phreatobacter	1632780	G	3	12	15	0.00183
Emcibacter	1602338	G	4	2	6	0.00071
Parvularcula	208215	G	3	1	4	0.00058
Burkholderia	32008	G	4	5	9	0.00114
Polynucleobacter	44013	G	1	0	1	0.00012
Pandoraea	93217	G	1	0	1	0.00015
Cupriavidus	106589	G	1	13	14	0.00169
Paraburkholderia	1822464	G	1	0	1	0.00018
Comamonas	283	G	1	1	2	0.00028
Variovorax	34072	G	1	0	1	0.00018
Hydrogenophaga	47420	G	1	4	5	0.00061
Polaromonas	52972	G	1	0	1	0.00019
Hylemonella	232523	G	1	0	1	0.00018
Achromobacter	222	G	1	3	4	0.00054
Alcaligenes	507	G	1	1	2	0.00032
Bordetella	517	G	1	0	1	0.00020
Collimonas	202907	G	2	0	2	0.00035
Undibacterium	401469	G	1	0	1	0.00012
Noviherbaspirillum	1344552	G	1	3	4	0.00057
Rubrivivax	28067	G	1	1	2	0.00026
Azoarcus	12960	G	4	9	13	0.00159
Thauera	33057	G	1	5	6	0.00080
Ferriphaselus	1443590	G	1	0	1	0.00019
Sulfuriferula	1778653	G	1	1	2	0.00028
Methylobacillus	404	G	1	1	2	0.00031
Nitrosomonas	914	G	1	0	1	0.00022
Pseudogulbenkiania	568394	G	2	3	5	0.00067
Neisseria	482	G	1	0	1	0.00013
Corallococcus	83461	G	1	1	2	0.00024
Sorangium	39643	G	1	0	1	0.00012
Pelobacter	18	G	1	1	2	0.00029
Geoalkalibacter	392332	G	1	0	1	0.00015
Desulfovibrio	872	G	1	0	1	0.00012
Pseudodesulfovibrio	2035811	G	1	0	1	0.00012
Desulfobacca	60892	G	1	0	1	0.00012
Helicobacter	209	G	1	0	1	0.00012
Wolinella	843	G	1	0	1	0.00012
Campylobacter	194	G	1	0	1	0.00012
Mariprofundus	377315	G	1	0	1	0.00012
Acidithiobacillus	119977	G	1	0	1	0.00012
Prochlorococcus	1218	G	250	3	253	0.02985
Synechococcus	1129	G	1	0	1	0.00012
Mycolicibacterium	1866885	G	5	2	7	0.00086
Mycobacterium	1763	G	1	1	2	0.00025
Mycolicibacillus	2126281	G	1	0	1	0.00022
Corynebacterium	1716	G	2	0	2	0.00025
Streptomyces	1883	G	11	4	15	0.00181
Kitasatospora	2063	G	1	0	1	0.00021
Serinicoccus	265976	G	2	0	2	0.00033
Microbacterium	33882	G	2	0	2	0.00027
Glutamicibacter	1742989	G	1	0	1	0.00015
Brevibacterium	1696	G	1	2	3	0.00040
Brachybacterium	43668	G	1	0	1	0.00014
Haloactinobacterium	1331737	G	1	0	1	0.00014
Actinoplanes	1865	G	1	0	1	0.00012
Micromonospora	1873	G	1	0	1	0.00020
Amycolatopsis	1813	G	2	0	2	0.00035
Bifidobacterium	1678	G	1	0	1	0.00017
Nocardiopsis	2013	G	1	0	1	0.00016
Paenibacillus	44249	G	2	0	2	0.00029
Thermobacillus	76632	G	1	0	1	0.00014
Bacillus	1386	G	1	0	1	0.00022
Kyrpidia	1129704	G	1	0	1	0.00012
Roseburia	841	G	1	1	2	0.00027
Ruminococcus	1263	G	1	0	1	0.00012
Deinococcus	1298	G	1	0	1	0.00012
Sphaerobacter	2056	G	1	0	1	0.00012
Duncaniella	2518495	G	2	0	2	0.00024
Prevotella	838	G	1	0	1	0.00012
Sphingobacterium	28453	G	2	0	2	0.00024
Spirosoma	107	G	1	0	1	0.00012
Salinibacter	146918	G	1	0	1	0.00012
Chitinophaga	79328	G	1	0	1	0.00012
Pelodictyon	1099	G	1	4	5	0.00059
Lacunisphaera	1961799	G	1	0	1	0.00012
Coraliomargarita	442430	G	1	0	1	0.00012
Luteolibacter	518753	G	1	0	1	0.00012
Candidatus Protochlamydia	282132	G	1	1	2	0.00025
Nitrospira	1234	G	2	0	2	0.00024
Luteitalea	2004797	G	1	0	1	0.00012
Aminomonas	81411	G	1	0	1	0.00012
Homo	9605	G	4	0	4	0.00048
Halorientalis	1073987	G	1	1	2	0.00024
