name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Novosphingobium	165696	G	4	2	6	0.00143
Sphingosinicella	335405	G	2	0	2	0.00056
Sphingorhabdus	1434046	G	2	0	2	0.00055
Zymomonas	541	G	1	0	1	0.00043
Sphingopyxis	165697	G	1	1	2	0.00066
Rhizorhabdus	1649486	G	1	3	4	0.00105
Erythrobacter	1041	G	5	1	6	0.00164
Altererythrobacter	361177	G	5	3	8	0.00210
Porphyrobacter	1111	G	2	3	5	0.00140
Croceicoccus	1295327	G	1	1	2	0.00054
Azospirillum	191	G	5	0	5	0.00135
Magnetospirillum	13134	G	4	691	695	0.16386
Indioceanicola	2478349	G	3	0	3	0.00092
Hypericibacter	2705399	G	2	0	2	0.00066
Rhodospirillum	1081	G	1	0	1	0.00024
Thalassospira	168934	G	1	1	2	0.00062
Tistrella	171436	G	1	4	5	0.00139
Niveispirillum	1543704	G	1	0	1	0.00035
Nitrospirillum	1543705	G	1	0	1	0.00031
Acetobacter	434	G	5	0	5	0.00131
Komagataeibacter	1434011	G	5	1	6	0.00151
Parasaccharibacter	1602345	G	2	0	2	0.00059
Stella	93	G	2	0	2	0.00056
Neoasaia	320496	G	1	0	1	0.00030
Roseomonas	125216	G	1	0	1	0.00024
Gluconacetobacter	89583	G	1	0	1	0.00031
Acidiphilium	522	G	1	0	1	0.00039
Brevundimonas	41275	G	16	6	22	0.00527
Caulobacter	75	G	14	7	21	0.00518
Asticcacaulis	76890	G	3	5	8	0.00206
Candidatus Puniceispirillum	767891	G	1	0	1	0.00028
Micavibrio	213485	G	1	0	1	0.00032
Phreatobacter	1632780	G	1	1	2	0.00058
Parvularcula	208215	G	2	0	2	0.00052
Candidatus Pelagibacter	198251	G	1	0	1	0.00025
Emcibacter	1602338	G	1	0	1	0.00026
Burkholderia	32008	G	5	2	7	0.00169
Cupriavidus	106589	G	3	18	21	0.00497
Paraburkholderia	1822464	G	2	4	6	0.00144
Polynucleobacter	44013	G	1	0	1	0.00033
Ralstonia	48736	G	1	0	1	0.00024
Bordetella	517	G	3	3	6	0.00147
Achromobacter	222	G	2	6	8	0.00198
Advenella	290425	G	1	0	1	0.00028
Pusillimonas	305976	G	1	1	2	0.00058
Basilea	1472344	G	1	0	1	0.00041
Acidovorax	12916	G	2	0	2	0.00047
Hydrogenophaga	47420	G	2	11	13	0.00318
Rhodoferax	28065	G	1	0	1	0.00034
Comamonas	283	G	1	2	3	0.00078
Ottowia	219181	G	1	0	1	0.00042
Massilia	149698	G	3	3	6	0.00153
Janthinobacterium	29580	G	2	2	4	0.00108
Inhella	644355	G	2	2	4	0.00098
Methylovorus	81682	G	2	0	2	0.00067
Methylophilus	16	G	1	14	15	0.00364
Candidatus Methylopumilus	1679002	G	1	0	1	0.00024
Neisseria	482	G	2	1	3	0.00076
Chitinolyticbacter	1055692	G	1	0	1	0.00040
Aquaspirillum	187	G	1	0	1	0.00043
Aquitalea	407217	G	1	0	1	0.00046
Thauera	33057	G	1	3	4	0.00109
Desulfosarcina	2299	G	2	0	2	0.00056
Desulfococcus	896	G	1	0	1	0.00034
Desulfobulbus	893	G	1	0	1	0.00025
Desulfopila	429014	G	1	0	1	0.00026
Desulfovibrio	872	G	2	0	2	0.00049
Pseudodesulfovibrio	2035811	G	1	0	1	0.00024
Melittangium	44	G	1	0	1	0.00025
Pelobacter	18	G	1	0	1	0.00026
Desulfomonile	2357	G	1	0	1	0.00024
Arcobacter	28196	G	2	0	2	0.00056
Mariprofundus	377315	G	1	0	1	0.00025
Prochlorococcus	1218	G	227	9	236	0.05578
Synechococcus	1129	G	1	0	1	0.00024
Synechocystis	1142	G	1	0	1	0.00024
Marisediminicola	1230698	G	2	0	2	0.00051
Rathayibacter	33886	G	1	0	1	0.00026
Leifsonia	110932	G	1	0	1	0.00026
Kocuria	57493	G	1	0	1	0.00037
Paenarthrobacter	1742992	G	1	1	2	0.00062
Jonesia	43673	G	1	0	1	0.00031
Dermacoccus	57495	G	1	0	1	0.00033
Mycolicibacterium	1866885	G	2	0	2	0.00051
Mycobacterium	1763	G	1	0	1	0.00024
Corynebacterium	1716	G	2	1	3	0.00076
Nocardia	1817	G	1	0	1	0.00026
Gordonia	2053	G	1	0	1	0.00024
Streptomyces	1883	G	7	1	8	0.00208
Amycolatopsis	1813	G	2	0	2	0.00052
Saccharopolyspora	1835	G	1	0	1	0.00029
Saccharomonospora	1851	G	1	0	1	0.00026
Saccharothrix	2071	G	1	0	1	0.00031
Lentzea	165301	G	1	0	1	0.00029
Microlunatus	29404	G	1	0	1	0.00026
Propioniciclava	1085622	G	1	0	1	0.00036
Acidipropionibacterium	1912215	G	1	0	1	0.00032
Cutibacterium	1912216	G	1	0	1	0.00031
Micromonospora	1873	G	2	0	2	0.00061
Actinomyces	1654	G	1	0	1	0.00025
Bacillus	1386	G	1	0	1	0.00038
Sporosarcina	1569	G	1	0	1	0.00024
Paenibacillus	44249	G	1	0	1	0.00031
Laceyella	292635	G	1	0	1	0.00035
Aerococcus	1375	G	1	1	2	0.00054
Tepidanaerobacter	499228	G	2	0	2	0.00051
Moorella	44260	G	1	0	1	0.00024
Desulfitobacterium	36853	G	1	0	1	0.00032
Thermoclostridium	2304691	G	1	0	1	0.00024
Deinococcus	1298	G	2	0	2	0.00049
Tepidiforma	2682228	G	1	0	1	0.00024
Niastella	354354	G	2	0	2	0.00048
Flavisolibacter	398041	G	1	0	1	0.00026
Spirosoma	107	G	1	0	1	0.00024
Hymenobacter	89966	G	1	0	1	0.00045
Aquimarina	290174	G	1	0	1	0.00040
Bacteroides	816	G	1	0	1	0.00032
Pelodictyon	1099	G	1	0	1	0.00024
Gemmatimonas	173479	G	1	0	1	0.00024
Candidatus Cloacimonas	456826	G	1	0	1	0.00024
Verrucomicrobium	2735	G	1	1	2	0.00047
Roseimaritima	1579506	G	1	0	1	0.00024
Candidatus Babela	1551504	G	1	0	1	0.00024
Spirochaeta	146	G	1	0	1	0.00024
Methanosphaerula	475087	G	1	1	2	0.00047
Homo	9605	G	3	0	3	0.00072
