name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Aureimonas	414371	G	4	5	9	0.00051
Cohaesibacter	655352	G	9	3	12	0.00072
Breoghania	1406135	G	1	1	2	0.00013
Methylocella	120652	G	4	7	11	0.00066
Chelatococcus	28209	G	3	2	5	0.00032
Bartonella	773	G	1	1	2	0.00011
Lichenihabitans	2723776	G	1	0	1	0.00011
Sphingomonas	13687	G	93	118	211	0.01190
Sphingobium	165695	G	45	181	226	0.01272
Sphingopyxis	165697	G	31	78	109	0.00614
Sphingorhabdus	1434046	G	24	5	29	0.00165
Novosphingobium	165696	G	19	24	43	0.00245
Tardibacter	2685927	G	4	34	38	0.00217
Sphingosinicella	335405	G	3	0	3	0.00022
Sphingosinithalassobacter	2676233	G	3	7	10	0.00056
Zymomonas	541	G	2	3	5	0.00029
Blastomonas	150203	G	1	0	1	0.00006
Parasphingopyxis	1234545	G	1	0	1	0.00007
Rhizorhabdus	1649486	G	1	5	6	0.00034
Erythrobacter	1041	G	42	42	84	0.00474
Altererythrobacter	361177	G	28	24	52	0.00296
Porphyrobacter	1111	G	11	19	30	0.00174
Croceicoccus	1295327	G	1	2	3	0.00020
Qipengyuania	1855416	G	1	0	1	0.00009
Brevundimonas	41275	G	114	97	211	0.01187
Caulobacter	75	G	88	79	167	0.00942
Asticcacaulis	76890	G	38	52	90	0.00510
Phenylobacterium	20	G	7	13	20	0.00114
Azospirillum	191	G	31	23	54	0.00309
Thalassospira	168934	G	19	45	64	0.00361
Rhodospirillum	1081	G	13	5	18	0.00105
Magnetospirillum	13134	G	12	3152	3164	0.17794
Skermanella	204447	G	9	5	14	0.00084
Niveispirillum	1543704	G	9	11	20	0.00113
Tistrella	171436	G	8	74	82	0.00461
Indioceanicola	2478349	G	8	5	13	0.00076
Magnetospira	1182780	G	6	9	15	0.00085
Ferrovibrio	1231242	G	5	2	7	0.00042
Nitrospirillum	1543705	G	5	3	8	0.00048
Hypericibacter	2705399	G	3	0	3	0.00019
Pararhodospirillum	1612157	G	2	0	2	0.00016
Acetobacter	434	G	24	4	28	0.00160
Komagataeibacter	1434011	G	20	22	42	0.00236
Gluconobacter	441	G	9	2	11	0.00063
Gluconacetobacter	89583	G	7	4	11	0.00067
Asaia	91914	G	4	2	6	0.00035
Stella	93	G	3	1	4	0.00024
Acidiphilium	522	G	2	2	4	0.00026
Roseomonas	125216	G	2	0	2	0.00011
Granulibacter	364409	G	2	0	2	0.00016
Kozakia	153497	G	1	1	2	0.00012
Phreatobacter	1632780	G	11	17	28	0.00160
Micavibrio	213485	G	7	0	7	0.00042
Polymorphum	991903	G	5	19	24	0.00138
Candidatus Puniceispirillum	767891	G	1	0	1	0.00008
Emcibacter	1602338	G	17	9	26	0.00147
Parvularcula	208215	G	5	1	6	0.00036
Anaplasma	768	G	1	0	1	0.00006
Candidatus Nucleicultrix	1509243	G	1	0	1	0.00007
Alteromonas	226	G	2822	1008	3830	0.21537
Marinobacter	2742	G	74	68	142	0.00800
Paraglaciecola	1621534	G	3	0	3	0.00021
Lacimicrobium	1751872	G	3	0	3	0.00020
Glaciecola	89404	G	2	0	2	0.00016
Salinimonas	288793	G	1	0	1	0.00011
Hydrocarboniclastica	2650549	G	1	0	1	0.00009
Saliniradius	2661818	G	1	0	1	0.00007
Shewanella	22	G	23	24	47	0.00265
Idiomarina	135575	G	6	2	8	0.00051
Colwellia	28228	G	1	0	1	0.00010
Thalassotalea	1518149	G	1	0	1	0.00010
Pseudoalteromonas	53246	G	2	0	2	0.00013
Moritella	58050	G	1	0	1	0.00008
Ferrimonas	44011	G	1	0	1	0.00008
Pseudomonas	286	G	221	258	479	0.02695
Permianibacter	1649479	G	1	0	1	0.00006
Acinetobacter	469	G	33	63	96	0.00542
Psychrobacter	497	G	4	1	5	0.00029
Moraxella	475	G	3	4	7	0.00040
Enterobacter	547	G	9	30	39	0.00222
Klebsiella	570	G	7	74	81	0.00461
Escherichia	561	G	6	249	255	0.01434
Citrobacter	544	G	4	179	183	0.01032
Salmonella	590	G	3	5	8	0.00046
Cronobacter	413496	G	3	9	12	0.00071
Lelliottia	1330545	G	2	2	4	0.00024
Kosakonia	1330547	G	2	3	5	0.00029
Gibbsiella	929812	G	1	0	1	0.00011
Raoultella	160674	G	1	17	18	0.00103
Pseudescherichia	2055880	G	1	0	1	0.00007
Limnobaculum	2172100	G	1	1	2	0.00012
Serratia	613	G	8	17	25	0.00144
Yersinia	629	G	3	0	3	0.00017
Rouxiella	1565532	G	2	1	3	0.00019
Nissabacter	1964366	G	1	1	2	0.00012
Sodalis	84565	G	3	1	4	0.00025
Dickeya	204037	G	3	0	3	0.00017
Pectobacterium	122277	G	2	0	2	0.00011
Lonsdalea	1082702	G	2	2	4	0.00028
Xenorhabdus	626	G	4	3	7	0.00043
Morganella	581	G	3	12	15	0.00087
Photorhabdus	29487	G	2	0	2	0.00015
Providencia	586	G	1	6	7	0.00044
Pantoea	53335	G	3	2	5	0.00032
Tatumella	82986	G	1	0	1	0.00010
Mixta	2100764	G	1	1	2	0.00014
Leminorella	82980	G	2	1	3	0.00020
Pragia	82984	G	1	0	1	0.00011
Hafnia	568	G	1	0	1	0.00006
Obesumbacterium	82982	G	1	3	4	0.00023
Methylophaga	40222	G	71	137	208	0.01172
Thiomicrorhabdus	2039723	G	6	1	7	0.00040
Thiomicrospira	933	G	3	3	6	0.00038
Hydrogenovibrio	28884	G	2	0	2	0.00014
Xanthomonas	338	G	19	22	41	0.00231
Stenotrophomonas	40323	G	11	24	35	0.00197
Lysobacter	68	G	7	4	11	0.00066
Arenimonas	490567	G	3	2	5	0.00029
Xylella	2370	G	2	0	2	0.00013
Luteimonas	83614	G	2	1	3	0.00019
Pseudoxanthomonas	83618	G	1	1	2	0.00012
Thermomonas	141948	G	1	0	1	0.00010
Dokdonella	323413	G	3	2	5	0.00030
Ahniella	2233801	G	3	0	3	0.00019
Dyella	231454	G	2	1	3	0.00019
Rhodanobacter	75309	G	1	1	2	0.00013
Aerosticca	2707020	G	1	25	26	0.00152
Halomonas	2745	G	25	15	40	0.00230
Kushneria	504090	G	5	1	6	0.00034
Chromohalobacter	42054	G	2	0	2	0.00016
Pistricoccus	1897649	G	1	0	1	0.00007
Alcanivorax	59753	G	10	27	37	0.00210
Ketobacter	2025617	G	1	0	1	0.00008
Marinobacterium	48075	G	1	0	1	0.00008
Nitrincola	267849	G	1	0	1	0.00010
Oleiphilus	141450	G	2	1	3	0.00017
Kangiella	261963	G	2	0	2	0.00015
Hahella	158481	G	1	0	1	0.00007
Saccharospirillum	231683	G	1	0	1	0.00007
Thioalkalivibrio	106633	G	6	6	12	0.00069
Ectothiorhodospira	1051	G	4	4	8	0.00045
Acidihalobacter	1765964	G	2	0	2	0.00017
Halorhodospira	85108	G	1	0	1	0.00007
Alkalilimnicola	133193	G	1	0	1	0.00008
Spiribacter	1335745	G	1	0	1	0.00007
Nitrosococcus	1227	G	3	3	6	0.00038
Thiocystis	13724	G	2	0	2	0.00014
Allochromatium	85072	G	2	0	2	0.00016
Thiodictyon	53392	G	1	0	1	0.00006
Rheinheimera	67575	G	1	0	1	0.00008
Thermochromatium	85073	G	1	0	1	0.00007
Marichromatium	85076	G	1	0	1	0.00009
Sulfurivermis	2034504	G	4	42	46	0.00263
Granulosicoccus	437504	G	2	0	2	0.00012
Sulfuriflexus	1860077	G	1	0	1	0.00006
Halothiobacillus	109262	G	2	0	2	0.00017
Thiohalobacter	1273155	G	2	1	3	0.00017
Wenzhouxiangella	1676142	G	1	0	1	0.00007
Woeseia	1738655	G	1	0	1	0.00006
Vibrio	662	G	25	14	39	0.00221
Salinivibrio	51366	G	4	2	6	0.00037
Photobacterium	657	G	2	3	5	0.00031
Enterovibrio	188143	G	1	0	1	0.00006
Microbulbifer	48073	G	13	3	16	0.00091
Halioglobus	1217416	G	7	0	7	0.00045
Kineobactrum	2678529	G	1	0	1	0.00006
Cellvibrio	10	G	7	1	8	0.00045
Oceanicoccus	1084558	G	1	0	1	0.00006
Aeromonas	642	G	8	9	17	0.00099
Zobellella	347533	G	2	3	5	0.00030
Oceanimonas	129577	G	1	1	2	0.00015
Oceanisphaera	225143	G	1	0	1	0.00010
Methylomonas	416	G	5	0	5	0.00030
Methylococcus	413	G	3	1	4	0.00023
Methylomicrobium	39773	G	1	0	1	0.00007
Methylovulum	762296	G	1	0	1	0.00006
Pseudohongiella	1524249	G	3	1	4	0.00027
Sedimenticola	349742	G	1	0	1	0.00007
Candidatus Thioglobus	655184	G	1	0	1	0.00010
Candidatus Reidiella	2738850	G	1	0	1	0.00006
Actinobacillus	713	G	2	3	5	0.00031
Mannheimia	75984	G	1	1	2	0.00012
Aggregatibacter	416916	G	1	1	2	0.00015
Sulfurifustis	1692042	G	4	0	4	0.00028
Legionella	445	G	1	0	1	0.00007
Aquicella	254245	G	1	2	3	0.00022
Dichelobacter	869	G	1	3	4	0.00024
Steroidobacter	469322	G	1	2	3	0.00022
Immundisolibacter	1934947	G	1	1	2	0.00015
Burkholderia	32008	G	20	27	47	0.00269
Cupriavidus	106589	G	19	59	78	0.00439
Ralstonia	48736	G	12	31	43	0.00242
Pandoraea	93217	G	5	4	9	0.00055
Paraburkholderia	1822464	G	5	12	17	0.00097
Polynucleobacter	44013	G	1	0	1	0.00007
Mycetohabitans	2571159	G	1	0	1	0.00008
Variovorax	34072	G	8	6	14	0.00082
Acidovorax	12916	G	7	13	20	0.00114
Comamonas	283	G	6	30	36	0.00208
Rhodoferax	28065	G	3	1	4	0.00027
Hydrogenophaga	47420	G	2	10	12	0.00069
Polaromonas	52972	G	2	0	2	0.00013
Delftia	80865	G	2	32	34	0.00194
Alicycliphilus	201096	G	1	7	8	0.00047
Serpentinomonas	2490452	G	1	1	2	0.00014
Diaphorobacter	238749	G	1	0	1	0.00008
Bordetella	517	G	11	10	21	0.00120
Achromobacter	222	G	7	33	40	0.00226
Pusillimonas	305976	G	3	5	8	0.00049
Alcaligenes	507	G	2	3	5	0.00031
Pigmentiphaga	152267	G	1	0	1	0.00007
Advenella	290425	G	1	0	1	0.00006
Basilea	1472344	G	1	0	1	0.00009
Massilia	149698	G	11	8	19	0.00111
Collimonas	202907	G	4	1	5	0.00033
Janthinobacterium	29580	G	3	2	5	0.00029
Herbaspirillum	963	G	2	1	3	0.00021
Duganella	75654	G	2	1	3	0.00018
Undibacterium	401469	G	2	0	2	0.00014
Rubrivivax	28067	G	2	3	5	0.00029
Roseateles	93681	G	2	1	3	0.00022
Inhella	644355	G	2	9	11	0.00067
Methyloversatilis	378210	G	3	13	16	0.00092
Methylophilus	16	G	1	27	28	0.00158
Methylobacillus	404	G	1	2	3	0.00022
Methylovorus	81682	G	1	0	1	0.00006
Gallionella	96	G	1	0	1	0.00009
Candidatus Nitrotoga	453161	G	1	0	1	0.00008
Nitrosospira	35798	G	1	1	2	0.00013
Thiobacillus	919	G	1	1	2	0.00015
Azoarcus	12960	G	6	8	14	0.00080
Thauera	33057	G	5	42	47	0.00267
Azospira	146937	G	4	22	26	0.00147
Oryzomicrobium	1911577	G	1	0	1	0.00010
Dechloromonas	73029	G	2	0	2	0.00017
Chromobacterium	535	G	3	3	6	0.00036
Aquitalea	407217	G	3	2	5	0.00030
Vogesella	57739	G	1	0	1	0.00010
Chitinolyticbacter	1055692	G	2	1	3	0.00018
Casimicrobium	2706000	G	5	26	31	0.00176
Candidatus Accumulibacter	327159	G	1	0	1	0.00008
Melittangium	44	G	4	1	5	0.00030
Archangium	47	G	2	0	2	0.00014
Corallococcus	83461	G	3	1	4	0.00024
Sorangium	39643	G	2	0	2	0.00013
Minicystis	1649470	G	1	0	1	0.00006
Sandaracinus	1055688	G	1	0	1	0.00006
Labilithrix	1524217	G	1	0	1	0.00006
Haliangium	162027	G	4	0	4	0.00026
Pelobacter	18	G	5	1	6	0.00036
Desulfuromonas	890	G	2	0	2	0.00016
Geobacter	28231	G	2	2	4	0.00023
Desulfovibrio	872	G	4	1	5	0.00031
Pseudodesulfovibrio	2035811	G	1	0	1	0.00007
Desulfomicrobium	898	G	1	0	1	0.00009
Desulfohalobium	45662	G	1	0	1	0.00006
Desulfobacter	2289	G	1	0	1	0.00006
Desulfatibacillum	218207	G	1	0	1	0.00006
Desulfobulbus	893	G	1	0	1	0.00006
Desulfopila	429014	G	1	0	1	0.00007
Desulfomonile	2357	G	1	0	1	0.00006
Helicobacter	209	G	1	0	1	0.00006
Wolinella	843	G	1	0	1	0.00006
Arcobacter	28196	G	1	0	1	0.00007
Sulfurovum	265570	G	1	0	1	0.00007
Mariprofundus	377315	G	1	0	1	0.00007
Bdellovibrio	958	G	1	0	1	0.00006
Acidithiobacillus	119977	G	1	1	2	0.00015
Mycolicibacterium	1866885	G	12	4	16	0.00091
Mycobacterium	1763	G	11	7	18	0.00101
Mycobacteroides	670516	G	3	0	3	0.00019
Mycolicibacillus	2126281	G	1	0	1	0.00010
Corynebacterium	1716	G	13	12	25	0.00144
Rhodococcus	1827	G	6	9	15	0.00088
Nocardia	1817	G	3	1	4	0.00028
Gordonia	2053	G	4	3	7	0.00044
Tsukamurella	2060	G	1	0	1	0.00010
Streptomyces	1883	G	41	19	60	0.00341
Kitasatospora	2063	G	4	3	7	0.00041
Arthrobacter	1663	G	7	4	11	0.00063
Glutamicibacter	1742989	G	2	1	3	0.00018
Micrococcus	1269	G	1	1	2	0.00016
Paenarthrobacter	1742992	G	1	4	5	0.00029
Pseudarthrobacter	1742993	G	1	0	1	0.00009
Microbacterium	33882	G	4	0	4	0.00024
Pontimonas	1434032	G	3	0	3	0.00019
Curtobacterium	2034	G	1	0	1	0.00008
Microcella	337004	G	1	0	1	0.00007
Salinibacterium	235888	G	1	2	3	0.00017
Rathayibacter	33886	G	1	0	1	0.00008
Leucobacter	55968	G	1	0	1	0.00008
Janibacter	53457	G	1	1	2	0.00012
Serinicoccus	265976	G	1	1	2	0.00012
Dermabacter	36739	G	1	5	6	0.00037
Brachybacterium	43668	G	1	0	1	0.00007
Georgenia	154116	G	2	1	3	0.00020
Brevibacterium	1696	G	1	1	2	0.00012
Ruania	626119	G	1	0	1	0.00007
Actinoplanes	1865	G	6	1	7	0.00040
Plantactinospora	673534	G	3	0	3	0.00022
Micromonospora	1873	G	2	0	2	0.00017
Amycolatopsis	1813	G	4	1	5	0.00028
Pseudonocardia	1847	G	3	1	4	0.00025
Saccharopolyspora	1835	G	1	0	1	0.00008
Actinoalloteichus	65496	G	1	0	1	0.00006
Prauserella	142577	G	1	0	1	0.00006
Aeromicrobium	2040	G	3	1	4	0.00023
Friedmanniella	53387	G	1	0	1	0.00008
Tessaracoccus	72763	G	1	0	1	0.00008
Cutibacterium	1912216	G	1	1	2	0.00014
Actinomadura	1988	G	4	1	5	0.00032
Streptosporangium	2000	G	2	0	2	0.00015
Nocardiopsis	2013	G	1	0	1	0.00008
Bifidobacterium	1678	G	4	0	4	0.00024
Frankia	1854	G	4	1	5	0.00028
Actinomyces	1654	G	2	0	2	0.00014
Schaalia	2529408	G	1	0	1	0.00007
Nakamurella	53460	G	2	0	2	0.00014
Blastococcus	38501	G	1	0	1	0.00009
Jiangella	281472	G	1	0	1	0.00006
Candidatus Planktophila	622681	G	1	2	3	0.00020
Parolsenella	2082587	G	2	1	3	0.00019
Olsenella	133925	G	1	0	1	0.00006
Eggerthella	84111	G	1	1	2	0.00013
Rubrobacter	42255	G	2	0	2	0.00012
Egibacter	1747770	G	1	0	1	0.00006
Paenibacillus	44249	G	19	4	23	0.00132
Bacillus	1386	G	6	5	11	0.00066
Geobacillus	129337	G	1	0	1	0.00010
Solibacillus	648800	G	4	6	10	0.00060
Kyrpidia	1129704	G	1	0	1	0.00006
Lactobacillus	1578	G	4	5	9	0.00052
Streptococcus	1301	G	2	0	2	0.00016
Aerococcus	1375	G	1	0	1	0.00009
Clostridium	1485	G	2	0	2	0.00014
Hungatella	1649459	G	2	0	2	0.00012
Desulfotomaculum	1562	G	1	0	1	0.00009
Desulfitobacterium	36853	G	1	0	1	0.00008
Desulfosporosinus	79206	G	1	0	1	0.00008
Lachnoclostridium	1506553	G	1	0	1	0.00006
Eubacterium	1730	G	1	0	1	0.00008
Faecalibacterium	216851	G	1	2	3	0.00022
Moorella	44260	G	1	0	1	0.00006
Prochlorococcus	1218	G	8	1	9	0.00053
Synechococcus	1129	G	2	0	2	0.00012
Cyanobium	167375	G	1	0	1	0.00007
Halomicronema	170610	G	1	0	1	0.00006
Marinithermus	186191	G	5	0	5	0.00030
Deinococcus	1298	G	5	0	5	0.00032
Caldilinea	233191	G	3	0	3	0.00017
Sphaerobacter	2056	G	1	2	3	0.00017
Fermentimonas	1784836	G	5	0	5	0.00033
Prevotella	838	G	2	0	2	0.00016
Alistipes	239759	G	1	0	1	0.00006
Butyricimonas	574697	G	1	1	2	0.00012
Duncaniella	2518495	G	1	0	1	0.00006
Paludibacter	346096	G	1	0	1	0.00006
Labilibaculum	2060722	G	1	0	1	0.00006
Hymenobacter	89966	G	5	0	5	0.00029
Pontibacter	323449	G	1	0	1	0.00006
Rufibacter	1379908	G	1	0	1	0.00006
Spirosoma	107	G	3	0	3	0.00017
Chryseolinea	1433993	G	1	0	1	0.00006
Capnocytophaga	1016	G	1	0	1	0.00006
Cellulophaga	104264	G	1	1	2	0.00013
Salinibacter	146918	G	2	0	2	0.00012
Chitinophaga	79328	G	1	0	1	0.00006
Niastella	354354	G	1	0	1	0.00006
Panacibacter	1874621	G	1	0	1	0.00006
Sphingobacterium	28453	G	1	0	1	0.00006
Mucilaginibacter	423349	G	1	0	1	0.00006
Melioribacter	1134403	G	2	0	2	0.00016
Gemmatimonas	173479	G	1	17	18	0.00103
Planctopirus	1649480	G	2	0	2	0.00011
Crateriforma	2714592	G	1	0	1	0.00007
Gemmata	113	G	1	0	1	0.00006
Limnoglobus	2731450	G	1	0	1	0.00006
Roseimaritima	1579506	G	1	0	1	0.00007
Singulisphaera	466152	G	1	0	1	0.00006
Limihaloglobus	2690160	G	1	0	1	0.00006
Verrucomicrobium	2735	G	3	0	3	0.00017
Luteolibacter	518753	G	1	0	1	0.00006
Opitutus	178440	G	2	0	2	0.00012
Nibricoccus	2576890	G	1	0	1	0.00006
Coraliomargarita	442430	G	1	0	1	0.00006
Kiritimatiella	1921784	G	1	0	1	0.00010
Candidatus Protochlamydia	282132	G	1	0	1	0.00006
Terriglobus	392733	G	1	0	1	0.00006
Granulicella	940557	G	1	0	1	0.00006
Acidisarcina	2608728	G	1	0	1	0.00006
Nitrospira	1234	G	2	0	2	0.00012
Aminomonas	81411	G	1	0	1	0.00006
Cloacibacillus	508459	G	1	2	3	0.00017
Leptotrichia	32067	G	1	0	1	0.00006
Desulfurispirillum	393029	G	1	1	2	0.00014
Homo	9605	G	25	0	25	0.00145
Halorubrum	56688	G	1	0	1	0.00006
Halohasta	1450140	G	1	2	3	0.00022
Haloplanus	376170	G	1	0	1	0.00006
Salinarchaeum	1269201	G	3	0	3	0.00017
Methanolobus	2220	G	1	0	1	0.00006
Methanopyrus	2319	G	1	0	1	0.00006
Candidatus Nitrosocosmicus	1826864	G	2	1	3	0.00017
