name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylovulum	762296	G	1	6	7	0.00013
Sedimenticola	349742	G	5	0	5	0.00009
Pseudohongiella	1524249	G	4	0	4	0.00008
Candidatus Reidiella	2738850	G	4	0	4	0.00007
Actinobacillus	713	G	4	0	4	0.00008
Pasteurella	745	G	1	1	2	0.00004
Mannheimia	75984	G	1	0	1	0.00003
Vespertiliibacter	1520333	G	1	0	1	0.00003
Aggregatibacter	416916	G	1	2	3	0.00006
Basfia	697331	G	1	5	6	0.00012
Solimonas	413435	G	2	0	2	0.00004
Sinimarinibacterium	1861863	G	1	0	1	0.00003
Steroidobacter	469322	G	1	0	1	0.00003
Legionella	445	G	2	0	2	0.00004
Coxiella	776	G	1	0	1	0.00002
Salinisphaera	180541	G	2	0	2	0.00004
Gilliamella	1193503	G	2	0	2	0.00005
Sulfurifustis	1692042	G	1	0	1	0.00002
Sulfuricaulis	1744881	G	1	0	1	0.00002
Cardiobacterium	2717	G	1	0	1	0.00002
Maricaulis	74317	G	1280	511	1791	0.03322
Glycocaulis	1433402	G	167	52	219	0.00408
Hyphomonas	85	G	78	13	91	0.00169
Labrenzia	478070	G	48	9	57	0.00107
Paracoccus	265	G	39	31	70	0.00131
Sulfitobacter	60136	G	31	42	73	0.00136
Ruegeria	97050	G	25	13	38	0.00071
Rhodobacter	1060	G	22	72	94	0.00176
Celeribacter	875170	G	19	45	64	0.00120
Phaeobacter	302485	G	19	18	37	0.00070
Octadecabacter	53945	G	18	6	24	0.00046
Leisingera	191028	G	17	9	26	0.00048
Roseovarius	74030	G	15	10	25	0.00046
Stappia	152161	G	13	11	24	0.00046
Boseongicola	1648497	G	10	0	10	0.00020
Rhodovulum	34008	G	10	5	15	0.00028
Paraoceanicella	2683599	G	10	14	24	0.00045
Pannonibacter	227873	G	9	89	98	0.00182
Pseudovibrio	258255	G	9	2	11	0.00022
Marinovum	367771	G	8	17	25	0.00048
Thioclava	285107	G	8	7	15	0.00028
Jannaschia	188905	G	7	0	7	0.00014
Tabrizicola	1443919	G	6	2	8	0.00015
Dinoroseobacter	309512	G	6	16	22	0.00043
Halovulum	1844498	G	6	2	8	0.00015
Roseivivax	93682	G	6	2	8	0.00016
Pseudohalocynthiibacter	1759417	G	5	5	10	0.00020
Yoonia	2211641	G	5	7	12	0.00023
Rhodobaca	119541	G	4	0	4	0.00009
Brevirhabdus	1855413	G	4	11	15	0.00028
Planktomarina	1284657	G	4	0	4	0.00008
Monaibacterium	2029873	G	4	5	9	0.00017
Roseobacter	2433	G	4	0	4	0.00009
Thalassobius	335927	G	4	1	5	0.00010
Yangia	354203	G	4	2	6	0.00011
Pseudorhodobacter	238783	G	3	0	3	0.00007
Epibacterium	1649279	G	3	9	12	0.00023
Tateyamaria	299261	G	3	0	3	0.00006
Silicimonas	1955420	G	3	0	3	0.00007
Ketogulonicigenium	92944	G	3	1	4	0.00009
Mameliella	1434019	G	3	3	6	0.00013
Defluviimonas	1097466	G	3	8	11	0.00021
Gemmobacter	204456	G	3	2	5	0.00009
Maribius	387095	G	3	0	3	0.00007
Litoreibacter	947567	G	2	0	2	0.00005
Antarctobacter	74032	G	2	0	2	0.00005
Roseibacterium	159345	G	2	0	2	0.00005
Haematobacter	366614	G	2	9	11	0.00022
Parasedimentitalea	2738399	G	1	0	1	0.00002
Sagittula	58842	G	1	3	4	0.00009
Marivivens	1759396	G	1	2	3	0.00006
Confluentimicrobium	1609958	G	1	3	4	0.00009
Thalassococcus	436357	G	1	0	1	0.00002
Pelagibaca	360528	G	1	3	4	0.00008
Rhizobium	379	G	100	174	274	0.00509
Agrobacterium	357	G	31	35	66	0.00123
Neorhizobium	1525371	G	8	5	13	0.00026
Sinorhizobium	28105	G	36	59	95	0.00177
Ensifer	106591	G	12	19	31	0.00058
Georhizobium	2661800	G	5	13	18	0.00035
Bradyrhizobium	374	G	84	51	135	0.00251
Bosea	85413	G	30	26	56	0.00105
Rhodopseudomonas	1073	G	13	23	36	0.00067
Variibacter	1649510	G	10	4	14	0.00027
Nitrobacter	911	G	4	2	6	0.00012
Tardiphaga	1395974	G	3	0	3	0.00006
Afipia	1033	G	1	2	3	0.00007
Oligotropha	40136	G	1	1	2	0.00005
Mesorhizobium	68287	G	79	76	155	0.00288
Salaquimonas	2712688	G	13	3	16	0.00030
Hoeflea	274591	G	12	7	19	0.00036
Roseitalea	1915401	G	9	9	18	0.00034
Chelativorans	449972	G	5	4	9	0.00017
Phyllobacterium	28100	G	4	4	8	0.00015
Aminobacter	31988	G	3	6	9	0.00018
Nitratireductor	245876	G	2	1	3	0.00007
Oricola	1594166	G	2	1	3	0.00007
Lentilitoribacter	1649463	G	1	0	1	0.00002
Devosia	46913	G	25	10	35	0.00065
Hyphomicrobium	81	G	14	6	20	0.00037
Youhaiella	1827478	G	9	6	15	0.00028
Filomicrobium	119044	G	8	0	8	0.00017
Blastochloris	59282	G	6	6	12	0.00024
Pelagibacterium	1082930	G	6	6	12	0.00022
Rhodomicrobium	1068	G	2	0	2	0.00005
Maritalea	623276	G	2	0	2	0.00004
Rhodoplanes	29407	G	1	0	1	0.00003
Methylobacterium	407	G	23	6	29	0.00055
Methylorubrum	2282523	G	11	26	37	0.00069
Microvirga	186650	G	5	4	9	0.00017
Pyruvatibacter	1742974	G	18	8	26	0.00049
Candidatus Phaeomarinobacter	1541445	G	10	9	19	0.00036
Parvibaculum	256616	G	6	29	35	0.00067
Methylocystis	133	G	21	12	33	0.00062
Methylosinus	425	G	9	10	19	0.00036
Terasakiella	196080	G	5	0	5	0.00010
Starkeya	152053	G	10	19	29	0.00054
Pseudolabrys	556257	G	10	13	23	0.00043
Ancylobacter	99	G	5	10	15	0.00029
Labrys	204476	G	3	1	4	0.00009
Azorhizobium	6	G	2	2	4	0.00008
Xanthobacter	279	G	1	3	4	0.00009
Ochrobactrum	528	G	19	77	96	0.00178
Brucella	234	G	9	10	19	0.00037
Methyloceanibacter	1484898	G	9	2	11	0.00022
Nordella	169055	G	6	1	7	0.00015
Methyloligella	1485594	G	5	2	7	0.00015
Hartmannibacter	1572860	G	4	5	9	0.00017
Martelella	293088	G	14	45	59	0.00111
Aureimonas	414371	G	5	4	9	0.00017
Cohaesibacter	655352	G	9	2	11	0.00021
Breoghania	1406135	G	6	17	23	0.00043
Methylocella	120652	G	5	2	7	0.00015
Methylovirgula	1156568	G	2	1	3	0.00007
Chelatococcus	28209	G	6	7	13	0.00025
Bartonella	773	G	5	3	8	0.00015
Lichenihabitans	2723776	G	2	1	3	0.00006
Sphingomonas	13687	G	110	80	190	0.00353
Sphingobium	165695	G	52	113	165	0.00307
Sphingopyxis	165697	G	25	44	69	0.00130
Novosphingobium	165696	G	22	16	38	0.00072
Sphingorhabdus	1434046	G	13	0	13	0.00025
Parasphingopyxis	1234545	G	9	1	10	0.00019
Blastomonas	150203	G	4	0	4	0.00007
Citromicrobium	72173	G	3	6	9	0.00017
Sphingosinicella	335405	G	3	0	3	0.00006
Sphingosinithalassobacter	2676233	G	2	4	6	0.00012
Tardibacter	2685927	G	2	9	11	0.00022
Zymomonas	541	G	1	0	1	0.00002
Rhizorhabdus	1649486	G	1	3	4	0.00008
Erythrobacter	1041	G	45	36	81	0.00150
Altererythrobacter	361177	G	38	22	60	0.00112
Porphyrobacter	1111	G	10	7	17	0.00032
Croceicoccus	1295327	G	1	2	3	0.00006
Qipengyuania	1855416	G	1	0	1	0.00002
Brevundimonas	41275	G	120	88	208	0.00387
Caulobacter	75	G	97	46	143	0.00266
Asticcacaulis	76890	G	34	44	78	0.00145
Phenylobacterium	20	G	10	10	20	0.00038
Azospirillum	191	G	34	14	48	0.00089
Magnetospirillum	13134	G	16	1613	1629	0.03022
Thalassospira	168934	G	13	12	25	0.00046
Tistrella	171436	G	13	25	38	0.00071
Rhodospirillum	1081	G	7	1	8	0.00016
Magnetospira	1182780	G	7	0	7	0.00014
Indioceanicola	2478349	G	6	2	8	0.00015
Hypericibacter	2705399	G	6	3	9	0.00018
Niveispirillum	1543704	G	5	8	13	0.00026
Pararhodospirillum	1612157	G	4	0	4	0.00009
Ferrovibrio	1231242	G	3	0	3	0.00007
Skermanella	204447	G	2	0	2	0.00005
Nitrospirillum	1543705	G	2	0	2	0.00005
Komagataeibacter	1434011	G	29	16	45	0.00085
Acetobacter	434	G	18	3	21	0.00040
Gluconobacter	441	G	8	2	10	0.00020
Stella	93	G	6	1	7	0.00014
Asaia	91914	G	6	5	11	0.00022
Roseomonas	125216	G	4	0	4	0.00009
Acidibrevibacterium	2603324	G	2	1	3	0.00006
Gluconacetobacter	89583	G	2	0	2	0.00005
Granulibacter	364409	G	1	0	1	0.00002
Parasaccharibacter	1602345	G	1	0	1	0.00002
Acidiphilium	522	G	1	0	1	0.00003
Phreatobacter	1632780	G	19	17	36	0.00068
Micavibrio	213485	G	13	0	13	0.00025
Candidatus Puniceispirillum	767891	G	5	1	6	0.00012
Polymorphum	991903	G	2	5	7	0.00013
Emcibacter	1602338	G	15	2	17	0.00033
Parvularcula	208215	G	6	0	6	0.00013
Anaplasma	768	G	1	0	1	0.00002
Candidatus Pelagibacter	198251	G	1	0	1	0.00002
Burkholderia	32008	G	35	20	55	0.00103
Cupriavidus	106589	G	21	34	55	0.00103
Ralstonia	48736	G	13	12	25	0.00048
Paraburkholderia	1822464	G	4	1	5	0.00010
Polynucleobacter	44013	G	3	0	3	0.00007
Lautropia	47670	G	2	0	2	0.00006
Pandoraea	93217	G	2	1	3	0.00006
Limnobacter	131079	G	1	0	1	0.00002
Mycetohabitans	2571159	G	1	0	1	0.00002
Acidovorax	12916	G	13	16	29	0.00055
Variovorax	34072	G	8	13	21	0.00039
Hydrogenophaga	47420	G	5	8	13	0.00026
Polaromonas	52972	G	4	0	4	0.00008
Rhodoferax	28065	G	3	1	4	0.00009
Comamonas	283	G	2	2	4	0.00008
Ottowia	219181	G	2	0	2	0.00005
Hylemonella	232523	G	1	0	1	0.00002
Melaminivora	1649468	G	1	2	3	0.00006
Limnohabitans	665874	G	1	0	1	0.00002
Massilia	149698	G	15	7	22	0.00042
Herbaspirillum	963	G	6	1	7	0.00014
Collimonas	202907	G	4	0	4	0.00009
Janthinobacterium	29580	G	3	1	4	0.00008
Undibacterium	401469	G	2	0	2	0.00004
Duganella	75654	G	1	1	2	0.00004
Herminiimonas	303379	G	1	3	4	0.00009
Bordetella	517	G	16	5	21	0.00040
Achromobacter	222	G	10	18	28	0.00053
Pusillimonas	305976	G	4	1	5	0.00010
Advenella	290425	G	3	0	3	0.00006
Orrella	1921582	G	2	1	3	0.00007
Pigmentiphaga	152267	G	1	0	1	0.00002
Roseateles	93681	G	5	2	7	0.00013
Inhella	644355	G	3	1	4	0.00008
Rubrivivax	28067	G	2	1	3	0.00006
Rhizobacter	212743	G	1	1	2	0.00005
Chromobacterium	535	G	9	3	12	0.00024
Aquitalea	407217	G	6	2	8	0.00015
Vogesella	57739	G	3	1	4	0.00008
Microvirgula	57479	G	2	0	2	0.00005
Laribacter	168470	G	2	3	5	0.00010
Pseudogulbenkiania	568394	G	2	1	3	0.00006
Neisseria	482	G	5	4	9	0.00018
Chitinolyticbacter	1055692	G	3	0	3	0.00007
Methylovorus	81682	G	7	0	7	0.00014
Methylotenera	359407	G	3	0	3	0.00006
Methylobacillus	404	G	2	1	3	0.00006
Methylophilus	16	G	1	0	1	0.00002
Sulfuricella	935200	G	2	0	2	0.00004
Ferriphaselus	1443590	G	2	1	3	0.00006
Gallionella	96	G	1	0	1	0.00003
Sulfuriferula	1778653	G	1	8	9	0.00017
Methyloversatilis	378210	G	4	1	5	0.00009
Sterolibacterium	157591	G	1	1	2	0.00005
Thiobacillus	919	G	1	0	1	0.00003
Azoarcus	12960	G	13	9	22	0.00041
Thauera	33057	G	4	8	12	0.00024
Azospira	146937	G	2	1	3	0.00007
Oryzomicrobium	1911577	G	1	0	1	0.00003
Casimicrobium	2706000	G	1	1	2	0.00005
Melittangium	44	G	7	0	7	0.00013
Cystobacter	42	G	3	0	3	0.00006
Archangium	47	G	1	0	1	0.00002
Anaeromyxobacter	161492	G	3	0	3	0.00006
Vulgatibacter	1524214	G	1	0	1	0.00002
Sorangium	39643	G	2	0	2	0.00005
Chondromyces	50	G	1	0	1	0.00002
Minicystis	1649470	G	2	0	2	0.00004
Haliangium	162027	G	1	0	1	0.00002
Desulfovibrio	872	G	7	0	7	0.00013
Pseudodesulfovibrio	2035811	G	3	0	3	0.00006
Pelobacter	18	G	3	2	5	0.00009
Desulfuromonas	890	G	3	0	3	0.00006
Geobacter	28231	G	2	0	2	0.00004
Geoalkalibacter	392332	G	1	1	2	0.00005
Desulfosarcina	2299	G	2	0	2	0.00005
Desulfatibacillum	218207	G	1	0	1	0.00002
Desulfotalea	109168	G	1	0	1	0.00002
Desulfobacca	60892	G	1	1	2	0.00004
Helicobacter	209	G	2	0	2	0.00004
Wolinella	843	G	2	0	2	0.00004
Bdellovibrio	958	G	5	0	5	0.00009
Mariprofundus	377315	G	1	0	1	0.00002
Mycobacterium	1763	G	14	7	21	0.00040
Mycolicibacterium	1866885	G	13	2	15	0.00028
Mycobacteroides	670516	G	1	0	1	0.00002
Mycolicibacillus	2126281	G	1	0	1	0.00002
Rhodococcus	1827	G	10	2	12	0.00024
Nocardia	1817	G	6	3	9	0.00018
Corynebacterium	1716	G	14	3	17	0.00032
Gordonia	2053	G	5	2	7	0.00014
Dietzia	37914	G	2	1	3	0.00006
Tsukamurella	2060	G	1	0	1	0.00003
Streptomyces	1883	G	74	10	84	0.00157
Kitasatospora	2063	G	2	0	2	0.00005
Arthrobacter	1663	G	8	1	9	0.00018
Glutamicibacter	1742989	G	2	0	2	0.00004
Pseudarthrobacter	1742993	G	2	0	2	0.00005
Micrococcus	1269	G	1	1	2	0.00004
Rothia	32207	G	1	0	1	0.00003
Kocuria	57493	G	1	0	1	0.00003
Sinomonas	596707	G	1	0	1	0.00002
Paenarthrobacter	1742992	G	1	0	1	0.00003
Microbacterium	33882	G	4	0	4	0.00008
Rathayibacter	33886	G	2	0	2	0.00004
Leucobacter	55968	G	2	0	2	0.00004
Agrococcus	46352	G	1	1	2	0.00005
Leifsonia	110932	G	1	0	1	0.00002
Pontimonas	1434032	G	1	0	1	0.00002
Serinicoccus	265976	G	2	1	3	0.00007
Janibacter	53457	G	1	0	1	0.00003
Arsenicicoccus	267408	G	1	0	1	0.00003
Phycicoccus	367298	G	1	0	1	0.00003
Georgenia	154116	G	2	0	2	0.00005
Cellulomonas	1707	G	1	0	1	0.00003
Xylanimicrobium	289244	G	1	0	1	0.00003
Brachybacterium	43668	G	1	0	1	0.00002
Ruania	626119	G	1	0	1	0.00002
Aeromicrobium	2040	G	4	0	4	0.00009
Friedmanniella	53387	G	3	0	3	0.00007
Nocardioides	1839	G	1	0	1	0.00003
Actinopolymorpha	117156	G	1	0	1	0.00002
Microlunatus	29404	G	3	0	3	0.00006
Acidipropionibacterium	1912215	G	3	1	4	0.00008
Propioniciclava	1085622	G	2	0	2	0.00005
Tessaracoccus	72763	G	1	0	1	0.00002
Amycolatopsis	1813	G	4	1	5	0.00011
Pseudonocardia	1847	G	3	0	3	0.00007
Saccharopolyspora	1835	G	1	0	1	0.00002
Actinoalloteichus	65496	G	1	0	1	0.00002
Lentzea	165301	G	1	0	1	0.00002
Actinomadura	1988	G	4	0	4	0.00009
Thermomonospora	2019	G	3	0	3	0.00007
Streptosporangium	2000	G	2	0	2	0.00004
Nocardiopsis	2013	G	1	0	1	0.00002
Micromonospora	1873	G	4	0	4	0.00009
Actinoplanes	1865	G	2	0	2	0.00004
Plantactinospora	673534	G	2	0	2	0.00004
Bifidobacterium	1678	G	6	0	6	0.00012
Frankia	1854	G	3	0	3	0.00006
Catenulispora	414878	G	2	0	2	0.00004
Actinomyces	1654	G	1	0	1	0.00002
Nakamurella	53460	G	1	0	1	0.00002
Parolsenella	2082587	G	2	4	6	0.00012
Egibacter	1747770	G	1	0	1	0.00002
Paenibacillus	44249	G	29	1	30	0.00057
Aneurinibacillus	55079	G	2	0	2	0.00005
Brevibacillus	55080	G	1	0	1	0.00002
Bacillus	1386	G	6	1	7	0.00015
Geobacillus	129337	G	2	0	2	0.00005
Virgibacillus	84406	G	1	0	1	0.00002
Kroppenstedtia	1274351	G	2	0	2	0.00005
Laceyella	292635	G	1	2	3	0.00006
Lactobacillus	1578	G	8	4	12	0.00024
Aerococcus	1375	G	2	0	2	0.00004
Leuconostoc	1243	G	1	0	1	0.00003
Enterococcus	1350	G	1	0	1	0.00002
Hungatella	1649459	G	3	0	3	0.00006
Clostridium	1485	G	2	0	2	0.00004
Desulfitobacterium	36853	G	4	0	4	0.00008
Desulfosporosinus	79206	G	1	0	1	0.00002
Roseburia	841	G	1	0	1	0.00003
Lacrimispora	2719231	G	1	0	1	0.00002
Blautia	572511	G	1	2	3	0.00006
Ruminococcus	1263	G	1	0	1	0.00002
Faecalibacterium	216851	G	1	0	1	0.00003
Eubacterium	1730	G	1	0	1	0.00002
Massilistercora	2717089	G	1	0	1	0.00004
Symbiobacterium	2733	G	1	0	1	0.00002
Pseudoclostridium	2304693	G	1	0	1	0.00002
Moorella	44260	G	2	0	2	0.00004
Acetohalobium	28186	G	1	0	1	0.00002
Prochlorococcus	1218	G	8	0	8	0.00016
Synechococcus	1129	G	7	0	7	0.00014
Cyanobium	167375	G	1	0	1	0.00002
Pseudanabaena	1152	G	1	0	1	0.00002
Deinococcus	1298	G	3	0	3	0.00006
Marinithermus	186191	G	2	0	2	0.00004
Chloroflexus	1107	G	1	0	1	0.00002
Roseiflexus	120961	G	1	0	1	0.00002
Brevefilum	2019482	G	1	0	1	0.00002
Mycoplasma	2093	G	2	1	3	0.00006
Hymenobacter	89966	G	12	0	12	0.00022
Spirosoma	107	G	1	0	1	0.00002
Cyclobacterium	68288	G	1	0	1	0.00002
Chryseobacterium	59732	G	3	0	3	0.00007
Aquimarina	290174	G	1	0	1	0.00002
Maribacter	252356	G	1	0	1	0.00003
Sediminicola	389486	G	1	0	1	0.00002
Croceibacter	216431	G	1	0	1	0.00002
Duncaniella	2518495	G	3	0	3	0.00006
Bacteroides	816	G	1	0	1	0.00002
Alistipes	239759	G	1	0	1	0.00002
Prevotella	838	G	1	0	1	0.00002
Butyricimonas	574697	G	1	0	1	0.00002
Paludibacter	346096	G	1	0	1	0.00002
Chitinophaga	79328	G	3	0	3	0.00006
Niastella	354354	G	1	0	1	0.00002
Niabella	379899	G	1	0	1	0.00002
Sphingobacterium	28453	G	1	0	1	0.00002
Pedobacter	84567	G	1	0	1	0.00002
Mucilaginibacter	423349	G	1	0	1	0.00002
Rhodothermus	29548	G	2	0	2	0.00004
Melioribacter	1134403	G	4	0	4	0.00007
Chlorobaculum	256319	G	1	0	1	0.00002
Pelodictyon	1099	G	1	0	1	0.00002
Gemmatimonas	173479	G	4	0	4	0.00007
Fibrobacter	832	G	1	15	16	0.00030
Gemmata	113	G	1	0	1	0.00002
Bremerella	2714594	G	1	0	1	0.00002
Pirellula	123	G	1	0	1	0.00002
Aquisphaera	1511635	G	1	0	1	0.00002
Anaerohalosphaera	2690159	G	3	0	3	0.00006
Nibricoccus	2576890	G	4	0	4	0.00007
Lacunisphaera	1961799	G	2	0	2	0.00004
Opitutus	178440	G	1	3	4	0.00007
Candidatus Xiphinematobacter	134550	G	1	0	1	0.00002
Luteolibacter	518753	G	1	0	1	0.00002
Simkania	34093	G	1	0	1	0.00002
Terriglobus	392733	G	3	0	3	0.00006
Acidisarcina	2608728	G	3	0	3	0.00006
Luteitalea	2004797	G	1	0	1	0.00002
Sphaerochaeta	399320	G	2	0	2	0.00004
Spirochaeta	146	G	1	0	1	0.00002
Treponema	157	G	1	0	1	0.00002
Leptospira	171	G	1	0	1	0.00002
Nitrospira	1234	G	1	0	1	0.00002
Thermosulfidibacter	412592	G	1	0	1	0.00002
Aminomonas	81411	G	1	0	1	0.00002
Homo	9605	G	31	0	31	0.00058
Salinarchaeum	1269201	G	4	1	5	0.00009
Halobacterium	2239	G	2	2	4	0.00008
Halorientalis	1073987	G	1	0	1	0.00002
Haloferax	2251	G	1	1	2	0.00005
Methanosphaerula	475087	G	1	0	1	0.00002
Methanopyrus	2319	G	3	0	3	0.00006
