name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylobacterium	407	G	2	2	4	0.00121
Azorhizobium	6	G	1	1	2	0.00058
Labrys	204476	G	1	0	1	0.00045
Pseudolabrys	556257	G	1	1	2	0.00062
Methyloligella	1485594	G	1	0	1	0.00043
Hartmannibacter	1572860	G	1	1	2	0.00064
Martelella	293088	G	1	1	2	0.00071
Breoghania	1406135	G	1	0	1	0.00049
Sphingomonas	13687	G	4	0	4	0.00132
Sphingobium	165695	G	3	8	11	0.00322
Novosphingobium	165696	G	3	1	4	0.00127
Sphingopyxis	165697	G	2	1	3	0.00106
Sphingorhabdus	1434046	G	1	0	1	0.00030
Tardibacter	2685927	G	1	3	4	0.00129
Altererythrobacter	361177	G	2	3	5	0.00164
Erythrobacter	1041	G	1	0	1	0.00035
Porphyrobacter	1111	G	1	0	1	0.00047
Azospirillum	191	G	5	0	5	0.00162
Magnetospirillum	13134	G	1	430	431	0.12126
Thalassospira	168934	G	1	0	1	0.00031
Skermanella	204447	G	1	0	1	0.00033
Niveispirillum	1543704	G	1	0	1	0.00036
Indioceanicola	2478349	G	1	0	1	0.00033
Acetobacter	434	G	3	0	3	0.00097
Gluconobacter	441	G	2	1	3	0.00090
Stella	93	G	1	1	2	0.00062
Gluconacetobacter	89583	G	1	0	1	0.00035
Roseomonas	125216	G	1	0	1	0.00028
Brevundimonas	41275	G	9	5	14	0.00401
Caulobacter	75	G	7	1	8	0.00234
Asticcacaulis	76890	G	2	0	2	0.00074
Candidatus Puniceispirillum	767891	G	1	0	1	0.00031
Micavibrio	213485	G	1	0	1	0.00029
Polymorphum	991903	G	1	0	1	0.00052
Magnetococcus	162171	G	1	0	1	0.00029
Cupriavidus	106589	G	5	35	40	0.01147
Burkholderia	32008	G	4	0	4	0.00136
Pandoraea	93217	G	2	3	5	0.00146
Paraburkholderia	1822464	G	1	0	1	0.00028
Herbaspirillum	963	G	3	2	5	0.00167
Janthinobacterium	29580	G	2	1	3	0.00112
Collimonas	202907	G	2	0	2	0.00081
Massilia	149698	G	1	1	2	0.00059
Undibacterium	401469	G	1	0	1	0.00028
Achromobacter	222	G	2	10	12	0.00339
Bordetella	517	G	2	9	11	0.00323
Pusillimonas	305976	G	2	1	3	0.00105
Alcaligenes	507	G	1	1	2	0.00081
Paenalcaligenes	1100891	G	1	0	1	0.00037
Acidovorax	12916	G	1	4	5	0.00159
Variovorax	34072	G	1	0	1	0.00049
Hydrogenophaga	47420	G	1	0	1	0.00039
Polaromonas	52972	G	1	0	1	0.00053
Limnohabitans	665874	G	1	0	1	0.00045
Methylovorus	81682	G	3	0	3	0.00106
Methylobacillus	404	G	2	4	6	0.00173
Methylotenera	359407	G	2	0	2	0.00067
Sulfuriferula	1778653	G	1	2	3	0.00098
Nitrosomonas	914	G	1	0	1	0.00031
Neisseria	482	G	5	0	5	0.00167
Aquitalea	407217	G	2	1	3	0.00104
Microvirgula	57479	G	1	0	1	0.00054
Geobacter	28231	G	2	0	2	0.00066
Corallococcus	83461	G	1	0	1	0.00029
Desulfoglaeba	361106	G	1	0	1	0.00029
Campylobacter	194	G	1	0	1	0.00030
Acidithiobacillus	119977	G	1	0	1	0.00030
Arthrobacter	1663	G	2	0	2	0.00066
Kocuria	57493	G	1	0	1	0.00028
Jonesia	43673	G	1	0	1	0.00036
Microbacterium	33882	G	1	0	1	0.00038
Streptomyces	1883	G	4	1	5	0.00144
Corynebacterium	1716	G	1	0	1	0.00036
Rhodococcus	1827	G	1	1	2	0.00057
Saccharomonospora	1851	G	1	0	1	0.00031
Actinosynnema	40566	G	1	0	1	0.00028
Frankia	1854	G	1	1	2	0.00065
Micromonospora	1873	G	1	0	1	0.00035
Microlunatus	29404	G	1	0	1	0.00030
Nakamurella	53460	G	1	0	1	0.00032
Prochlorococcus	1218	G	9	1	10	0.00308
Dolichospermum	748770	G	1	0	1	0.00043
Lentibacillus	175304	G	1	1	2	0.00058
Bacillus	1386	G	1	0	1	0.00028
Tepidanaerobacter	499228	G	1	0	1	0.00030
Roseburia	841	G	1	0	1	0.00052
Faecalitalea	1573534	G	1	4	5	0.00142
Echinicola	390846	G	1	0	1	0.00029
Chryseolinea	1433993	G	1	0	1	0.00028
Rhodothermus	29548	G	1	0	1	0.00030
Salinibacter	146918	G	1	0	1	0.00028
Bacteroides	816	G	1	0	1	0.00034
Haliscomenobacter	2349	G	1	0	1	0.00028
Fibrobacter	832	G	1	0	1	0.00028
Bythopirellula	1400386	G	2	0	2	0.00056
Planctopirus	1649480	G	1	1	2	0.00056
Luteolibacter	518753	G	1	0	1	0.00028
Spirochaeta	146	G	1	0	1	0.00030
Salinispira	1616789	G	1	0	1	0.00028
Fusobacterium	848	G	1	0	1	0.00032
Thermosulfuriphilus	2033601	G	1	0	1	0.00029
Homo	9605	G	2	0	2	0.00057
Halohasta	1450140	G	1	0	1	0.00028
