name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Xanthobacter	279	G	1	4	5	0.00006
Methylocystis	133	G	14	10	24	0.00028
Methylosinus	425	G	12	17	29	0.00034
Terasakiella	196080	G	8	0	8	0.00010
Nordella	169055	G	8	3	11	0.00013
Methyloceanibacter	1484898	G	7	3	10	0.00012
Hartmannibacter	1572860	G	6	10	16	0.00019
Methyloligella	1485594	G	5	4	9	0.00011
Pseudorhodoplanes	1734920	G	3	2	5	0.00006
Ochrobactrum	528	G	13	59	72	0.00083
Brucella	234	G	10	14	24	0.00028
Martelella	293088	G	16	39	55	0.00064
Aureimonas	414371	G	7	7	14	0.00017
Cohaesibacter	655352	G	13	3	16	0.00019
Breoghania	1406135	G	5	5	10	0.00012
Methylocella	120652	G	8	6	14	0.00016
Beijerinckia	532	G	2	4	6	0.00008
Chelatococcus	28209	G	6	8	14	0.00017
Lichenihabitans	2723776	G	5	3	8	0.00010
Bartonella	773	G	4	3	7	0.00009
Sphingomonas	13687	G	109	94	203	0.00234
Sphingobium	165695	G	43	103	146	0.00168
Sphingopyxis	165697	G	31	43	74	0.00085
Novosphingobium	165696	G	19	19	38	0.00045
Sphingorhabdus	1434046	G	16	0	16	0.00020
Parasphingopyxis	1234545	G	12	1	13	0.00015
Tardibacter	2685927	G	6	34	40	0.00046
Blastomonas	150203	G	5	0	5	0.00006
Sphingosinicella	335405	G	5	0	5	0.00007
Citromicrobium	72173	G	3	7	10	0.00012
Zymomonas	541	G	2	0	2	0.00003
Sphingosinithalassobacter	2676233	G	2	5	7	0.00008
Rhizorhabdus	1649486	G	1	4	5	0.00006
Erythrobacter	1041	G	55	54	109	0.00126
Altererythrobacter	361177	G	29	31	60	0.00069
Porphyrobacter	1111	G	11	25	36	0.00042
Croceicoccus	1295327	G	2	6	8	0.00010
Qipengyuania	1855416	G	2	0	2	0.00003
Brevundimonas	41275	G	152	133	285	0.00329
Caulobacter	75	G	114	56	170	0.00196
Asticcacaulis	76890	G	37	40	77	0.00089
Phenylobacterium	20	G	16	15	31	0.00037
Azospirillum	191	G	42	16	58	0.00067
Magnetospirillum	13134	G	22	2969	2991	0.03446
Thalassospira	168934	G	21	9	30	0.00035
Indioceanicola	2478349	G	15	4	19	0.00023
Rhodospirillum	1081	G	11	2	13	0.00015
Tistrella	171436	G	11	18	29	0.00034
Ferrovibrio	1231242	G	8	2	10	0.00012
Niveispirillum	1543704	G	6	4	10	0.00012
Hypericibacter	2705399	G	6	1	7	0.00009
Magnetospira	1182780	G	5	0	5	0.00006
Pararhodospirillum	1612157	G	5	5	10	0.00013
Skermanella	204447	G	4	1	5	0.00006
Nitrospirillum	1543705	G	3	1	4	0.00005
Acetobacter	434	G	24	6	30	0.00036
Komagataeibacter	1434011	G	22	13	35	0.00041
Gluconobacter	441	G	11	5	16	0.00019
Stella	93	G	6	1	7	0.00008
Asaia	91914	G	3	0	3	0.00004
Roseomonas	125216	G	3	0	3	0.00003
Acidibrevibacterium	2603324	G	1	0	1	0.00002
Neokomagataea	1223423	G	1	0	1	0.00001
Neoasaia	320496	G	1	0	1	0.00002
Kozakia	153497	G	1	0	1	0.00002
Gluconacetobacter	89583	G	1	1	2	0.00003
Acidiphilium	522	G	1	0	1	0.00002
Micavibrio	213485	G	14	0	14	0.00017
Phreatobacter	1632780	G	14	13	27	0.00032
Candidatus Puniceispirillum	767891	G	3	0	3	0.00004
Polymorphum	991903	G	3	7	10	0.00012
Parvularcula	208215	G	12	1	13	0.00016
Emcibacter	1602338	G	7	0	7	0.00009
Anaplasma	768	G	1	0	1	0.00001
Candidatus Pelagibacter	198251	G	1	0	1	0.00001
Cupriavidus	106589	G	30	48	78	0.00090
Burkholderia	32008	G	28	19	47	0.00055
Ralstonia	48736	G	13	6	19	0.00022
Paraburkholderia	1822464	G	7	3	10	0.00012
Pandoraea	93217	G	4	2	6	0.00008
Polynucleobacter	44013	G	1	0	1	0.00001
Limnobacter	131079	G	1	0	1	0.00001
Mycoavidus	1810868	G	1	0	1	0.00001
Bordetella	517	G	27	14	41	0.00048
Achromobacter	222	G	15	19	34	0.00039
Alcaligenes	507	G	3	1	4	0.00005
Pusillimonas	305976	G	3	0	3	0.00005
Orrella	1921582	G	3	2	5	0.00006
Advenella	290425	G	2	0	2	0.00002
Pigmentiphaga	152267	G	1	0	1	0.00001
Kerstersia	257820	G	1	0	1	0.00002
Massilia	149698	G	20	7	27	0.00032
Collimonas	202907	G	7	2	9	0.00010
Undibacterium	401469	G	5	0	5	0.00006
Janthinobacterium	29580	G	4	1	5	0.00006
Duganella	75654	G	4	1	5	0.00007
Herbaspirillum	963	G	3	0	3	0.00004
Oxalobacter	846	G	2	0	2	0.00003
Acidovorax	12916	G	9	13	22	0.00025
Variovorax	34072	G	7	2	9	0.00011
Hydrogenophaga	47420	G	2	0	2	0.00003
Polaromonas	52972	G	2	0	2	0.00003
Melaminivora	1649468	G	2	4	6	0.00007
Hylemonella	232523	G	1	0	1	0.00002
Serpentinomonas	2490452	G	1	0	1	0.00001
Diaphorobacter	238749	G	1	0	1	0.00001
Comamonas	283	G	1	0	1	0.00001
Alicycliphilus	201096	G	1	1	2	0.00003
Ramlibacter	174951	G	1	0	1	0.00002
Delftia	80865	G	1	4	5	0.00006
Rhodoferax	28065	G	1	0	1	0.00001
Inhella	644355	G	6	3	9	0.00011
Rubrivivax	28067	G	4	3	7	0.00009
Roseateles	93681	G	3	2	5	0.00006
Thiomonas	32012	G	2	0	2	0.00003
Mitsuaria	65047	G	2	1	3	0.00004
Chromobacterium	535	G	5	4	9	0.00011
Iodobacter	32014	G	1	1	2	0.00003
Aquitalea	407217	G	6	1	7	0.00009
Laribacter	168470	G	5	8	13	0.00016
Vogesella	57739	G	3	1	4	0.00005
Aquaspirillum	187	G	1	0	1	0.00002
Microvirgula	57479	G	1	0	1	0.00002
Chitinolyticbacter	1055692	G	3	0	3	0.00004
Neisseria	482	G	2	0	2	0.00003
Vitreoscilla	59	G	1	0	1	0.00001
Methylovorus	81682	G	7	1	8	0.00010
Methylotenera	359407	G	2	0	2	0.00003
Candidatus Methylopumilus	1679002	G	1	0	1	0.00001
Methyloversatilis	378210	G	5	1	6	0.00008
Sterolibacterium	157591	G	1	6	7	0.00008
Nitrosospira	35798	G	3	0	3	0.00004
Sulfuriferula	1778653	G	1	1	2	0.00003
Azoarcus	12960	G	11	4	15	0.00018
Thauera	33057	G	7	19	26	0.00031
Dechloromonas	73029	G	3	0	3	0.00004
Azospira	146937	G	1	1	2	0.00003
Casimicrobium	2706000	G	7	9	16	0.00020
Cystobacter	42	G	3	0	3	0.00004
Melittangium	44	G	3	0	3	0.00004
Stigmatella	40	G	2	0	2	0.00003
Myxococcus	32	G	2	0	2	0.00003
Corallococcus	83461	G	2	0	2	0.00003
Chondromyces	50	G	3	0	3	0.00004
Sorangium	39643	G	3	0	3	0.00004
Haliangium	162027	G	1	0	1	0.00001
Desulfovibrio	872	G	5	0	5	0.00006
Pseudodesulfovibrio	2035811	G	4	0	4	0.00005
Desulfohalobium	45662	G	2	0	2	0.00002
Desulfomicrobium	898	G	1	0	1	0.00001
Geobacter	28231	G	5	0	5	0.00006
Geoalkalibacter	392332	G	1	0	1	0.00002
Desulfuromonas	890	G	3	0	3	0.00004
Pelobacter	18	G	1	0	1	0.00001
Desulfobacter	2289	G	3	0	3	0.00004
Desulfosarcina	2299	G	2	0	2	0.00003
Desulfopila	429014	G	5	0	5	0.00006
Desulfobacca	60892	G	1	0	1	0.00001
Desulfarculus	453229	G	1	1	2	0.00003
Helicobacter	209	G	1	0	1	0.00001
Campylobacter	194	G	1	0	1	0.00001
Bdellovibrio	958	G	2	0	2	0.00002
Acidithiobacillus	119977	G	1	0	1	0.00001
Mycolicibacterium	1866885	G	18	3	21	0.00025
Mycobacterium	1763	G	8	2	10	0.00012
Mycobacteroides	670516	G	3	0	3	0.00004
Mycolicibacillus	2126281	G	2	0	2	0.00003
Rhodococcus	1827	G	11	7	18	0.00022
Nocardia	1817	G	8	2	10	0.00013
Corynebacterium	1716	G	12	2	14	0.00017
Gordonia	2053	G	6	3	9	0.00011
Dietzia	37914	G	2	1	3	0.00004
Streptomyces	1883	G	77	16	93	0.00107
Kitasatospora	2063	G	1	0	1	0.00002
Arthrobacter	1663	G	6	1	7	0.00009
Kocuria	57493	G	4	1	5	0.00006
Micrococcus	1269	G	3	3	6	0.00008
Glutamicibacter	1742989	G	3	0	3	0.00004
Pseudarthrobacter	1742993	G	3	0	3	0.00004
Renibacterium	1645	G	2	0	2	0.00002
Rothia	32207	G	1	0	1	0.00001
Microbacterium	33882	G	6	1	7	0.00008
Rathayibacter	33886	G	4	0	4	0.00005
Agrococcus	46352	G	2	0	2	0.00003
Curtobacterium	2034	G	1	0	1	0.00002
Microcella	337004	G	1	0	1	0.00001
Salinibacterium	235888	G	1	0	1	0.00001
Leucobacter	55968	G	1	0	1	0.00001
Janibacter	53457	G	3	1	4	0.00005
Serinicoccus	265976	G	1	0	1	0.00002
Isoptericola	254250	G	3	1	4	0.00005
Cellulosimicrobium	157920	G	1	1	2	0.00003
Brachybacterium	43668	G	4	0	4	0.00005
Ruania	626119	G	2	0	2	0.00003
Jonesia	43673	G	1	0	1	0.00001
Dermacoccus	57495	G	1	0	1	0.00002
Georgenia	154116	G	1	0	1	0.00002
Micromonospora	1873	G	9	2	11	0.00014
Plantactinospora	673534	G	5	1	6	0.00007
Phytohabitans	907364	G	1	0	1	0.00001
Microlunatus	29404	G	4	0	4	0.00005
Propionibacterium	1743	G	1	0	1	0.00001
Propioniciclava	1085622	G	1	0	1	0.00002
Acidipropionibacterium	1912215	G	1	0	1	0.00002
Cutibacterium	1912216	G	1	0	1	0.00002
Aeromicrobium	2040	G	3	1	4	0.00005
Nocardioides	1839	G	2	1	3	0.00004
Amycolatopsis	1813	G	7	1	8	0.00009
Pseudonocardia	1847	G	4	1	5	0.00006
Lentzea	165301	G	2	0	2	0.00003
Saccharothrix	2071	G	1	0	1	0.00002
Actinoalloteichus	65496	G	1	0	1	0.00001
Actinomadura	1988	G	6	1	7	0.00009
Thermomonospora	2019	G	3	0	3	0.00004
Nonomuraea	83681	G	2	0	2	0.00003
Streptosporangium	2000	G	1	0	1	0.00001
Nocardiopsis	2013	G	2	0	2	0.00003
Frankia	1854	G	4	1	5	0.00007
Actinomyces	1654	G	4	1	5	0.00006
Blastococcus	38501	G	2	0	2	0.00003
Modestobacter	88138	G	1	0	1	0.00002
Bifidobacterium	1678	G	3	0	3	0.00004
Catenulispora	414878	G	2	0	2	0.00003
Nakamurella	53460	G	2	0	2	0.00003
Rubrobacter	42255	G	4	0	4	0.00005
Olsenella	133925	G	1	0	1	0.00001
Parolsenella	2082587	G	1	0	1	0.00002
Gordonibacter	644652	G	1	0	1	0.00001
Egicoccus	1755825	G	1	0	1	0.00001
Enterococcus	1350	G	184	47	231	0.00267
Lactobacillus	1578	G	2	0	2	0.00003
Streptococcus	1301	G	1	0	1	0.00001
Paenibacillus	44249	G	11	0	11	0.00013
Thermobacillus	76632	G	1	0	1	0.00001
Bacillus	1386	G	4	0	4	0.00005
Geobacillus	129337	G	2	0	2	0.00003
Laceyella	292635	G	1	0	1	0.00001
Kroppenstedtia	1274351	G	1	0	1	0.00001
Staphylospora	2689589	G	1	0	1	0.00001
Kyrpidia	1129704	G	2	0	2	0.00002
Solibacillus	648800	G	1	0	1	0.00002
Moorella	44260	G	5	0	5	0.00006
Tepidanaerobacter	499228	G	1	0	1	0.00001
Clostridium	1485	G	1	0	1	0.00001
Hungatella	1649459	G	1	0	1	0.00001
Lachnoclostridium	1506553	G	1	0	1	0.00001
Desulfitobacterium	36853	G	1	0	1	0.00001
Faecalitalea	1573534	G	1	0	1	0.00002
Veillonella	29465	G	1	0	1	0.00001
Synechococcus	1129	G	8	1	9	0.00011
Cyanobium	167375	G	1	0	1	0.00001
Prochlorococcus	1218	G	4	0	4	0.00005
Leptolyngbya	47251	G	1	0	1	0.00001
Halomicronema	170610	G	1	0	1	0.00001
Nodularia	159191	G	1	0	1	0.00001
Calothrix	1186	G	1	0	1	0.00001
Geitlerinema	63132	G	1	0	1	0.00002
Marinithermus	186191	G	6	0	6	0.00007
Thermus	270	G	3	0	3	0.00004
Deinococcus	1298	G	4	0	4	0.00005
Brevefilum	2019482	G	1	0	1	0.00001
Caldilinea	233191	G	1	0	1	0.00001
Tepidiforma	2682228	G	1	2	3	0.00003
Hymenobacter	89966	G	5	0	5	0.00006
Pontibacter	323449	G	1	0	1	0.00001
Rufibacter	1379908	G	1	0	1	0.00001
Spirosoma	107	G	2	0	2	0.00002
Echinicola	390846	G	1	0	1	0.00002
Rhodothermus	29548	G	2	0	2	0.00002
Salinibacter	146918	G	2	0	2	0.00002
Chryseobacterium	59732	G	2	1	3	0.00004
Aquimarina	290174	G	1	0	1	0.00001
Maribacter	252356	G	1	1	2	0.00003
Bacteroides	816	G	2	0	2	0.00002
Prevotella	838	G	1	0	1	0.00001
Duncaniella	2518495	G	1	0	1	0.00001
Salinivirga	1970191	G	1	0	1	0.00001
Chitinophaga	79328	G	4	0	4	0.00005
Flavisolibacter	398041	G	1	0	1	0.00001
Mucilaginibacter	423349	G	3	0	3	0.00004
Pedobacter	84567	G	1	0	1	0.00001
Melioribacter	1134403	G	2	0	2	0.00002
Fibrobacter	832	G	3	0	3	0.00003
Gemmatimonas	173479	G	3	14	17	0.00020
Planctopirus	1649480	G	1	0	1	0.00001
Rubinisphaera	1649490	G	1	0	1	0.00001
Bremerella	2714594	G	1	0	1	0.00001
Singulisphaera	466152	G	2	0	2	0.00002
Aquisphaera	1511635	G	1	0	1	0.00001
Gemmata	113	G	1	0	1	0.00001
Verrucomicrobium	2735	G	5	0	5	0.00006
Luteolibacter	518753	G	1	0	1	0.00001
Nibricoccus	2576890	G	2	0	2	0.00002
Opitutus	178440	G	1	0	1	0.00001
Candidatus Xiphinematobacter	134550	G	2	0	2	0.00002
Granulicella	940557	G	3	0	3	0.00003
Terriglobus	392733	G	1	0	1	0.00001
Chloracidobacterium	458032	G	1	0	1	0.00001
Treponema	157	G	2	1	3	0.00003
Caldithrix	187144	G	1	0	1	0.00001
Thermotoga	2335	G	1	0	1	0.00001
Acetomicrobium	49894	G	1	0	1	0.00001
Halobacterium	2239	G	3	0	3	0.00003
Halomicrobium	203135	G	2	0	2	0.00002
Halostagnicola	353799	G	2	0	2	0.00002
Salinarchaeum	1269201	G	2	1	3	0.00004
Halorubrum	56688	G	2	0	2	0.00002
Methanosphaerula	475087	G	1	3	4	0.00005
Thermococcus	2263	G	1	0	1	0.00001
Homo	9605	G	16	6	22	0.00025
