name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Niveispirillum	1543704	G	1	0	1	0.00048
Nitrospirillum	1543705	G	1	0	1	0.00042
Acetobacter	434	G	5	0	5	0.00174
Komagataeibacter	1434011	G	5	0	5	0.00190
Parasaccharibacter	1602345	G	2	0	2	0.00080
Stella	93	G	2	0	2	0.00076
Neoasaia	320496	G	1	0	1	0.00038
Roseomonas	125216	G	1	0	1	0.00032
Gluconacetobacter	89583	G	1	0	1	0.00040
Acidiphilium	522	G	1	0	1	0.00053
Caulobacter	75	G	15	9	24	0.00794
Brevundimonas	41275	G	15	6	21	0.00704
Asticcacaulis	76890	G	3	6	9	0.00303
Micavibrio	213485	G	2	0	2	0.00067
Candidatus Puniceispirillum	767891	G	1	0	1	0.00039
Phreatobacter	1632780	G	1	0	1	0.00057
Parvularcula	208215	G	2	0	2	0.00072
Candidatus Pelagibacter	198251	G	1	0	1	0.00034
Emcibacter	1602338	G	1	0	1	0.00035
Alteromonas	226	G	70	77	147	0.04769
Marinobacter	2742	G	52	81	133	0.04308
Saliniradius	2661818	G	4	1	5	0.00172
Salinimonas	288793	G	2	0	2	0.00087
Lacimicrobium	1751872	G	2	0	2	0.00078
Shewanella	22	G	14	11	25	0.00815
Pseudoalteromonas	53246	G	1	0	1	0.00032
Pseudomonas	286	G	79	42	121	0.03931
Acinetobacter	469	G	4	14	18	0.00587
Methylophaga	40222	G	63	109	172	0.05595
Thiomicrorhabdus	2039723	G	1	0	1	0.00046
Francisella	262	G	1	0	1	0.00041
Klebsiella	570	G	5	98	103	0.03337
Salmonella	590	G	3	0	3	0.00097
Enterobacter	547	G	2	12	14	0.00477
Lelliottia	1330545	G	2	2	4	0.00132
Citrobacter	544	G	2	21	23	0.00768
Leclercia	83654	G	1	1	2	0.00083
Cedecea	158483	G	1	0	1	0.00063
Limnobaculum	2172100	G	1	1	2	0.00065
Escherichia	561	G	1	30	31	0.01023
Pantoea	53335	G	6	3	9	0.00314
Tatumella	82986	G	1	0	1	0.00059
Mixta	2100764	G	1	1	2	0.00093
Pectobacterium	122277	G	2	0	2	0.00092
Sodalis	84565	G	1	0	1	0.00032
Yersinia	629	G	1	1	2	0.00093
Morganella	581	G	1	3	4	0.00132
Halomonas	2745	G	10	9	19	0.00618
Chromohalobacter	42054	G	1	0	1	0.00043
Cobetia	204286	G	1	0	1	0.00043
Kushneria	504090	G	1	0	1	0.00040
Marinomonas	28253	G	2	1	3	0.00106
Marinobacterium	48075	G	1	0	1	0.00044
Nitrincola	267849	G	1	1	2	0.00096
Bermanella	599651	G	1	0	1	0.00041
Hahella	158481	G	1	0	1	0.00041
Reinekea	230494	G	1	0	1	0.00041
Kangiella	261963	G	1	0	1	0.00061
Endozoicomonas	305899	G	1	0	1	0.00047
Cellvibrio	10	G	4	1	5	0.00168
Saccharophagus	316625	G	1	0	1	0.00038
Simiduia	447467	G	1	0	1	0.00041
Microbulbifer	48073	G	2	1	3	0.00102
Spongiibacter	630749	G	1	3	4	0.00143
Zhongshania	1434050	G	1	0	1	0.00047
Stenotrophomonas	40323	G	3	5	8	0.00273
Xanthomonas	338	G	2	2	4	0.00151
Pseudoxanthomonas	83618	G	1	0	1	0.00057
Thermomonas	141948	G	1	0	1	0.00049
Ahniella	2233801	G	1	0	1	0.00035
Thioalkalivibrio	106633	G	2	3	5	0.00188
Spiribacter	1335745	G	1	0	1	0.00039
Acidihalobacter	1765964	G	1	0	1	0.00047
Vibrio	662	G	4	5	9	0.00295
Salinivibrio	51366	G	2	0	2	0.00093
Methylomonas	416	G	3	0	3	0.00106
Methylomicrobium	39773	G	2	0	2	0.00068
Actinobacillus	713	G	1	0	1	0.00061
Pasteurella	745	G	1	2	3	0.00117
Aggregatibacter	416916	G	1	0	1	0.00057
Aeromonas	642	G	3	3	6	0.00225
Oceanimonas	129577	G	1	0	1	0.00053
Sedimenticola	349742	G	1	0	1	0.00038
Gallaecimonas	745410	G	1	0	1	0.00045
Thiolapillus	1608298	G	1	0	1	0.00035
Aquicella	254245	G	1	0	1	0.00035
Burkholderia	32008	G	5	2	7	0.00247
Cupriavidus	106589	G	2	1	3	0.00118
Paraburkholderia	1822464	G	2	4	6	0.00209
Polynucleobacter	44013	G	1	0	1	0.00048
Ralstonia	48736	G	1	0	1	0.00032
Acidovorax	12916	G	2	1	3	0.00105
Hydrogenophaga	47420	G	2	12	14	0.00481
Rhodoferax	28065	G	1	0	1	0.00051
Comamonas	283	G	1	2	3	0.00118
Ottowia	219181	G	1	0	1	0.00063
Bordetella	517	G	3	3	6	0.00223
Achromobacter	222	G	1	6	7	0.00237
Advenella	290425	G	1	0	1	0.00040
Pusillimonas	305976	G	1	1	2	0.00086
Basilea	1472344	G	1	0	1	0.00062
Massilia	149698	G	3	4	7	0.00235
Janthinobacterium	29580	G	2	3	5	0.00165
Inhella	644355	G	2	2	4	0.00154
Methylovorus	81682	G	2	0	2	0.00097
Methylophilus	16	G	1	15	16	0.00520
Candidatus Methylopumilus	1679002	G	1	0	1	0.00032
Neisseria	482	G	2	1	3	0.00110
Chitinolyticbacter	1055692	G	1	0	1	0.00060
Aquaspirillum	187	G	1	0	1	0.00064
Aquitalea	407217	G	1	1	2	0.00069
Thauera	33057	G	1	4	5	0.00169
Desulfosarcina	2299	G	2	0	2	0.00079
Desulfococcus	896	G	1	0	1	0.00047
Desulfobulbus	893	G	1	0	1	0.00034
Desulfopila	429014	G	1	0	1	0.00035
Desulfovibrio	872	G	2	0	2	0.00067
Pseudodesulfovibrio	2035811	G	1	0	1	0.00033
Melittangium	44	G	1	0	1	0.00035
Pelobacter	18	G	1	0	1	0.00037
Desulfomonile	2357	G	1	0	1	0.00033
Arcobacter	28196	G	1	0	1	0.00041
Mariprofundus	377315	G	1	0	1	0.00035
Prochlorococcus	1218	G	225	12	237	0.07697
Synechococcus	1129	G	1	0	1	0.00032
Synechocystis	1142	G	1	0	1	0.00032
Marisediminicola	1230698	G	2	0	2	0.00070
Rathayibacter	33886	G	1	0	1	0.00036
Leifsonia	110932	G	1	0	1	0.00036
Kocuria	57493	G	1	0	1	0.00049
Paenarthrobacter	1742992	G	1	1	2	0.00093
Jonesia	43673	G	1	0	1	0.00042
Dermacoccus	57495	G	1	0	1	0.00044
Streptomyces	1883	G	7	1	8	0.00287
Mycolicibacterium	1866885	G	2	0	2	0.00070
Mycobacterium	1763	G	1	0	1	0.00032
Corynebacterium	1716	G	2	1	3	0.00101
Nocardia	1817	G	1	0	1	0.00036
Amycolatopsis	1813	G	2	0	2	0.00071
Saccharopolyspora	1835	G	1	0	1	0.00039
Saccharomonospora	1851	G	1	0	1	0.00036
Saccharothrix	2071	G	1	0	1	0.00042
Lentzea	165301	G	1	0	1	0.00039
Microlunatus	29404	G	1	0	1	0.00035
Propioniciclava	1085622	G	1	0	1	0.00047
Acidipropionibacterium	1912215	G	1	0	1	0.00043
Cutibacterium	1912216	G	1	0	1	0.00042
Micromonospora	1873	G	2	0	2	0.00082
Actinomyces	1654	G	1	0	1	0.00035
Bacillus	1386	G	1	0	1	0.00056
Sporosarcina	1569	G	1	0	1	0.00032
Paenibacillus	44249	G	1	0	1	0.00043
Laceyella	292635	G	1	0	1	0.00050
Aerococcus	1375	G	1	1	2	0.00076
Tepidanaerobacter	499228	G	2	0	2	0.00070
Moorella	44260	G	1	0	1	0.00033
Clostridium	1485	G	1	0	1	0.00037
Desulfitobacterium	36853	G	1	0	1	0.00045
Thermoclostridium	2304691	G	1	0	1	0.00032
Deinococcus	1298	G	2	0	2	0.00068
Tepidiforma	2682228	G	1	0	1	0.00033
Niastella	354354	G	2	0	2	0.00066
Flavisolibacter	398041	G	1	0	1	0.00036
Spirosoma	107	G	1	0	1	0.00032
Hymenobacter	89966	G	1	0	1	0.00061
Aquimarina	290174	G	1	0	1	0.00055
Bacteroides	816	G	1	0	1	0.00044
Pelodictyon	1099	G	1	0	1	0.00033
Gemmatimonas	173479	G	1	0	1	0.00033
Candidatus Cloacimonas	456826	G	1	0	1	0.00033
Verrucomicrobium	2735	G	1	1	2	0.00065
Roseimaritima	1579506	G	1	0	1	0.00033
Candidatus Babela	1551504	G	1	0	1	0.00033
Spirochaeta	146	G	1	0	1	0.00033
Methanosphaerula	475087	G	1	1	2	0.00065
Homo	9605	G	3	0	3	0.00099
