name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Vibrio	662	G	38	3	41	0.00062
Salinivibrio	51366	G	2	0	2	0.00004
Grimontia	246861	G	2	0	2	0.00004
Stenotrophomonas	40323	G	8	3	11	0.00017
Xanthomonas	338	G	5	1	6	0.00010
Lysobacter	68	G	2	0	2	0.00004
Xylella	2370	G	2	0	2	0.00004
Luteimonas	83614	G	1	0	1	0.00002
Pseudoxanthomonas	83618	G	1	0	1	0.00003
Frateuria	70411	G	2	1	3	0.00005
Rhodanobacter	75309	G	2	2	4	0.00006
Luteibacter	242605	G	2	0	2	0.00004
Ahniella	2233801	G	1	0	1	0.00002
Methylomicrobium	39773	G	12	0	12	0.00019
Methylomonas	416	G	10	0	10	0.00016
Candidatus Methylospira	1808977	G	3	0	3	0.00005
Methylovulum	762296	G	2	7	9	0.00014
Aeromonas	642	G	13	1	14	0.00021
Tolumonas	43947	G	2	0	2	0.00004
Zobellella	347533	G	1	0	1	0.00002
Sedimenticola	349742	G	3	1	4	0.00006
Candidatus Vesicomyosocius	2732587	G	1	0	1	0.00002
Candidatus Thioglobus	655184	G	2	0	2	0.00003
Thiolapillus	1608298	G	2	0	2	0.00003
Pseudohongiella	1524249	G	1	8	9	0.00014
Actinobacillus	713	G	2	1	3	0.00005
Basfia	697331	G	2	0	2	0.00003
Haemophilus	724	G	1	1	2	0.00004
Coxiella	776	G	4	0	4	0.00006
Legionella	445	G	1	0	1	0.00002
Fluoribacter	461	G	1	0	1	0.00002
Sulfurifustis	1692042	G	2	0	2	0.00003
Sulfuricaulis	1744881	G	1	0	1	0.00002
Sinimarinibacterium	1861863	G	1	0	1	0.00002
Steroidobacter	469322	G	1	0	1	0.00002
Cardiobacterium	2717	G	1	0	1	0.00002
Maricaulis	74317	G	283	258	541	0.00810
Glycocaulis	1433402	G	33	22	55	0.00083
Hyphomonas	85	G	14	5	19	0.00029
Hirschia	2723	G	1	0	1	0.00002
Labrenzia	478070	G	15	10	25	0.00038
Leisingera	191028	G	8	8	16	0.00025
Phaeobacter	302485	G	8	6	14	0.00022
Sulfitobacter	60136	G	8	10	18	0.00028
Paracoccus	265	G	6	13	19	0.00029
Rhodobacter	1060	G	5	30	35	0.00053
Pseudohalocynthiibacter	1759417	G	3	3	6	0.00010
Pannonibacter	227873	G	3	89	92	0.00138
Jannaschia	188905	G	3	0	3	0.00005
Tabrizicola	1443919	G	2	1	3	0.00005
Mameliella	1434019	G	2	3	5	0.00008
Celeribacter	875170	G	2	3	5	0.00008
Boseongicola	1648497	G	2	0	2	0.00003
Pelagibaca	360528	G	2	9	11	0.00017
Halovulum	1844498	G	2	1	3	0.00005
Tateyamaria	299261	G	2	0	2	0.00004
Dinoroseobacter	309512	G	2	6	8	0.00012
Roseovarius	74030	G	2	4	6	0.00010
Octadecabacter	53945	G	2	0	2	0.00004
Stappia	152161	G	2	5	7	0.00011
Parasedimentitalea	2738399	G	1	0	1	0.00002
Planktomarina	1284657	G	1	0	1	0.00002
Defluviimonas	1097466	G	1	5	6	0.00010
Gemmobacter	204456	G	1	0	1	0.00003
Ketogulonicigenium	92944	G	1	1	2	0.00004
Marinovum	367771	G	1	2	3	0.00005
Marivivens	1759396	G	1	2	3	0.00005
Rhodovulum	34008	G	1	0	1	0.00001
Thalassobius	335927	G	1	0	1	0.00002
Brevirhabdus	1855413	G	1	3	4	0.00006
Thioclava	285107	G	1	1	2	0.00004
Monaibacterium	2029873	G	1	1	2	0.00004
Pseudovibrio	258255	G	1	0	1	0.00003
Paraoceanicella	2683599	G	1	2	3	0.00005
Rhizobium	379	G	19	56	75	0.00114
Agrobacterium	357	G	10	16	26	0.00040
Neorhizobium	1525371	G	3	3	6	0.00010
Ensifer	106591	G	5	13	18	0.00028
Sinorhizobium	28105	G	4	10	14	0.00022
Shinella	323620	G	2	21	23	0.00036
Georhizobium	2661800	G	2	7	9	0.00014
Bradyrhizobium	374	G	30	38	68	0.00102
Rhodopseudomonas	1073	G	4	8	12	0.00018
Bosea	85413	G	4	4	8	0.00012
Nitrobacter	911	G	2	1	3	0.00005
Mesorhizobium	68287	G	18	29	47	0.00071
Phyllobacterium	28100	G	2	2	4	0.00007
Roseitalea	1915401	G	2	3	5	0.00008
Salaquimonas	2712688	G	2	0	2	0.00004
Nitratireductor	245876	G	1	1	2	0.00003
Methylobacterium	407	G	7	7	14	0.00022
Methylorubrum	2282523	G	6	14	20	0.00031
Microvirga	186650	G	4	4	8	0.00013
Hyphomicrobium	81	G	6	1	7	0.00011
Pelagibacterium	1082930	G	3	5	8	0.00013
Blastochloris	59282	G	2	4	6	0.00010
Maritalea	623276	G	2	0	2	0.00004
Rhodoplanes	29407	G	1	0	1	0.00003
Devosia	46913	G	1	0	1	0.00002
Pyruvatibacter	1742974	G	9	6	15	0.00024
Candidatus Phaeomarinobacter	1541445	G	3	3	6	0.00009
Pseudolabrys	556257	G	2	3	5	0.00008
Azorhizobium	6	G	1	1	2	0.00004
Starkeya	152053	G	1	3	4	0.00007
Labrys	204476	G	1	0	1	0.00003
Terasakiella	196080	G	3	0	3	0.00005
Methylosinus	425	G	1	2	3	0.00005
Ochrobactrum	528	G	5	28	33	0.00050
Bartonella	773	G	3	2	5	0.00008
Cohaesibacter	655352	G	2	0	2	0.00004
Breoghania	1406135	G	1	6	7	0.00011
Methylocella	120652	G	1	0	1	0.00003
Nordella	169055	G	1	0	1	0.00002
Methyloligella	1485594	G	1	0	1	0.00003
Martelella	293088	G	1	8	9	0.00014
Aureimonas	414371	G	1	1	2	0.00003
Chelatococcus	28209	G	2	2	4	0.00007
Sphingomonas	13687	G	27	33	60	0.00090
Sphingopyxis	165697	G	9	44	53	0.00080
Novosphingobium	165696	G	8	3	11	0.00018
Sphingobium	165695	G	7	28	35	0.00053
Sphingorhabdus	1434046	G	6	0	6	0.00010
Sphingosinicella	335405	G	2	0	2	0.00004
Parasphingopyxis	1234545	G	2	0	2	0.00003
Sphingosinithalassobacter	2676233	G	2	6	8	0.00012
Tardibacter	2685927	G	2	18	20	0.00031
Zymomonas	541	G	1	0	1	0.00002
Blastomonas	150203	G	1	0	1	0.00001
Rhizorhabdus	1649486	G	1	5	6	0.00009
Erythrobacter	1041	G	12	8	20	0.00031
Porphyrobacter	1111	G	4	5	9	0.00014
Altererythrobacter	361177	G	3	3	6	0.00009
Brevundimonas	41275	G	23	66	89	0.00133
Caulobacter	75	G	22	23	45	0.00068
Asticcacaulis	76890	G	12	18	30	0.00045
Phenylobacterium	20	G	2	4	6	0.00009
Azospirillum	191	G	8	13	21	0.00032
Thalassospira	168934	G	8	19	27	0.00041
Indioceanicola	2478349	G	4	4	8	0.00013
Tistrella	171436	G	3	5	8	0.00012
Pararhodospirillum	1612157	G	2	1	3	0.00005
Rhodospirillum	1081	G	1	0	1	0.00001
Magnetospirillum	13134	G	1	2	3	0.00005
Ferrovibrio	1231242	G	1	0	1	0.00003
Komagataeibacter	1434011	G	7	4	11	0.00018
Acetobacter	434	G	4	3	7	0.00011
Roseomonas	125216	G	2	1	3	0.00006
Gluconobacter	441	G	1	0	1	0.00002
Asaia	91914	G	1	0	1	0.00002
Parasaccharibacter	1602345	G	1	0	1	0.00002
Phreatobacter	1632780	G	4	12	16	0.00024
Micavibrio	213485	G	3	0	3	0.00005
Wolbachia	953	G	1	1	2	0.00003
Parvularcula	208215	G	2	0	2	0.00004
Emcibacter	1602338	G	2	0	2	0.00004
Magnetococcus	162171	G	1	0	1	0.00002
Burkholderia	32008	G	10	9	19	0.00029
Polynucleobacter	44013	G	10	3	13	0.00021
Cupriavidus	106589	G	7	11	18	0.00028
Paraburkholderia	1822464	G	6	2	8	0.00013
Pandoraea	93217	G	5	3	8	0.00013
Ralstonia	48736	G	1	0	1	0.00001
Mycoavidus	1810868	G	1	0	1	0.00002
Herbaspirillum	963	G	7	2	9	0.00014
Massilia	149698	G	7	6	13	0.00020
Janthinobacterium	29580	G	5	3	8	0.00012
Herminiimonas	303379	G	4	3	7	0.00011
Undibacterium	401469	G	3	1	4	0.00007
Collimonas	202907	G	2	1	3	0.00005
Oxalobacter	846	G	1	0	1	0.00002
Noviherbaspirillum	1344552	G	1	0	1	0.00002
Variovorax	34072	G	6	8	14	0.00022
Acidovorax	12916	G	2	3	5	0.00008
Hydrogenophaga	47420	G	2	3	5	0.00008
Ottowia	219181	G	2	1	3	0.00005
Rhodoferax	28065	G	1	0	1	0.00002
Polaromonas	52972	G	1	0	1	0.00002
Comamonas	283	G	1	6	7	0.00012
Diaphorobacter	238749	G	1	0	1	0.00002
Bordetella	517	G	8	2	10	0.00016
Achromobacter	222	G	4	2	6	0.00010
Advenella	290425	G	2	0	2	0.00003
Oligella	90243	G	1	0	1	0.00002
Kerstersia	257820	G	1	0	1	0.00002
Pusillimonas	305976	G	1	0	1	0.00002
Roseateles	93681	G	3	2	5	0.00008
Rubrivivax	28067	G	1	1	2	0.00003
Methylovorus	81682	G	9	1	10	0.00016
Methylotenera	359407	G	3	0	3	0.00006
Methylophilus	16	G	2	5	7	0.00011
Candidatus Methylopumilus	1679002	G	2	0	2	0.00004
Methylobacillus	404	G	1	13	14	0.00022
Methyloversatilis	378210	G	3	1	4	0.00006
Sterolibacterium	157591	G	1	0	1	0.00002
Sulfuritalea	1054211	G	1	0	1	0.00002
Ferriphaselus	1443590	G	3	1	4	0.00006
Sulfuriferula	1778653	G	3	1	4	0.00007
Candidatus Nitrotoga	453161	G	2	0	2	0.00004
Gallionella	96	G	1	4	5	0.00008
Nitrosospira	35798	G	2	0	2	0.00003
Neisseria	482	G	10	5	15	0.00023
Chitinolyticbacter	1055692	G	2	0	2	0.00004
Vitreoscilla	59	G	1	0	1	0.00002
Simonsiella	71	G	1	0	1	0.00003
Aquaspirillum	187	G	2	0	2	0.00004
Chromobacterium	535	G	2	0	2	0.00003
Laribacter	168470	G	2	3	5	0.00009
Aquitalea	407217	G	2	1	3	0.00006
Microvirgula	57479	G	1	0	1	0.00002
Azoarcus	12960	G	6	6	12	0.00019
Thauera	33057	G	1	1	2	0.00003
Azospira	146937	G	4	7	11	0.00017
Oryzomicrobium	1911577	G	1	0	1	0.00002
Dechloromonas	73029	G	3	1	4	0.00006
Desulfovibrio	872	G	2	0	2	0.00003
Pseudodesulfovibrio	2035811	G	2	0	2	0.00004
Desulfomicrobium	898	G	2	0	2	0.00004
Geobacter	28231	G	3	0	3	0.00005
Geoalkalibacter	392332	G	1	1	2	0.00004
Desulfuromonas	890	G	2	0	2	0.00003
Melittangium	44	G	1	0	1	0.00002
Anaeromyxobacter	161492	G	1	0	1	0.00002
Labilithrix	1524217	G	1	0	1	0.00002
Haliangium	162027	G	1	0	1	0.00002
Desulfobacca	60892	G	2	0	2	0.00003
Desulfoglaeba	361106	G	1	0	1	0.00002
Desulfobacter	2289	G	1	0	1	0.00002
Desulfocapsa	53318	G	1	0	1	0.00002
Desulfarculus	453229	G	1	1	2	0.00003
Helicobacter	209	G	3	0	3	0.00005
Sulfurimonas	202746	G	1	0	1	0.00002
Sulfurospirillum	57665	G	1	0	1	0.00001
Mariprofundus	377315	G	1	0	1	0.00002
Bdellovibrio	958	G	1	0	1	0.00002
Acidithiobacillus	119977	G	1	0	1	0.00001
Mycobacterium	1763	G	3	0	3	0.00005
Mycolicibacterium	1866885	G	3	1	4	0.00006
Mycolicibacter	1073531	G	1	0	1	0.00002
Rhodococcus	1827	G	4	1	5	0.00008
Gordonia	2053	G	3	2	5	0.00008
Corynebacterium	1716	G	2	1	3	0.00005
Streptomyces	1883	G	18	6	24	0.00037
Arthrobacter	1663	G	3	1	4	0.00007
Kocuria	57493	G	1	0	1	0.00002
Pseudarthrobacter	1742993	G	1	0	1	0.00002
Arsenicicoccus	267408	G	1	1	2	0.00004
Microbacterium	33882	G	1	0	1	0.00002
Rathayibacter	33886	G	1	0	1	0.00002
Cellulomonas	1707	G	1	0	1	0.00002
Xylanimicrobium	289244	G	1	0	1	0.00002
Brevibacterium	1696	G	1	1	2	0.00003
Amycolatopsis	1813	G	2	0	2	0.00004
Actinoalloteichus	65496	G	2	0	2	0.00003
Pseudonocardia	1847	G	1	0	1	0.00001
Lentzea	165301	G	1	0	1	0.00002
Propionibacterium	1743	G	1	0	1	0.00002
Cutibacterium	1912216	G	1	1	2	0.00003
Aeromicrobium	2040	G	2	0	2	0.00004
Bifidobacterium	1678	G	4	1	5	0.00008
Micromonospora	1873	G	2	0	2	0.00004
Actinoplanes	1865	G	1	0	1	0.00002
Phytohabitans	907364	G	1	0	1	0.00002
Thermomonospora	2019	G	1	0	1	0.00002
Frankia	1854	G	1	0	1	0.00002
Schaalia	2529408	G	1	0	1	0.00002
Candidatus Planktophila	622681	G	1	0	1	0.00003
Rubrobacter	42255	G	1	0	1	0.00002
Libanicoccus	1935188	G	1	0	1	0.00002
Conexibacter	191494	G	1	0	1	0.00002
Paenibacillus	44249	G	6	0	6	0.00010
Brevibacillus	55080	G	1	0	1	0.00002
Bacillus	1386	G	2	1	3	0.00005
Lentibacillus	175304	G	1	0	1	0.00002
Laceyella	292635	G	2	1	3	0.00005
Alicyclobacillus	29330	G	1	0	1	0.00002
Streptococcus	1301	G	1	0	1	0.00001
Lactobacillus	1578	G	1	0	1	0.00002
Clostridium	1485	G	2	0	2	0.00003
Roseburia	841	G	1	0	1	0.00003
Eubacterium	1730	G	1	0	1	0.00001
Dehalobacterium	51514	G	1	1	2	0.00003
Tepidanaerobacter	499228	G	1	0	1	0.00002
Acidaminococcus	904	G	2	0	2	0.00003
Pelosinus	365348	G	1	0	1	0.00002
Murdochiella	1161127	G	1	1	2	0.00004
Synechococcus	1129	G	6	0	6	0.00009
Prochlorococcus	1218	G	1	0	1	0.00001
Synechocystis	1142	G	1	0	1	0.00001
Nostoc	1177	G	1	0	1	0.00001
Nodularia	159191	G	1	0	1	0.00001
Deinococcus	1298	G	3	0	3	0.00005
Meiothermus	65551	G	1	0	1	0.00002
Brevefilum	2019482	G	1	0	1	0.00002
Dehalogenimonas	670486	G	1	0	1	0.00002
Caldilinea	233191	G	1	0	1	0.00002
Bacteroides	816	G	6	1	7	0.00011
Fermentimonas	1784836	G	1	0	1	0.00002
Alkalitalea	1193324	G	1	0	1	0.00002
Aquimarina	290174	G	2	0	2	0.00003
Urechidicola	2700084	G	1	0	1	0.00002
Changchengzhania	2049301	G	1	0	1	0.00002
Arenibacter	178469	G	1	0	1	0.00002
Leeuwenhoekiella	283735	G	1	1	2	0.00003
Cyclobacterium	68288	G	1	1	2	0.00003
Nibribacter	1649474	G	1	0	1	0.00002
Sphingobacterium	28453	G	2	0	2	0.00004
Pseudopedobacter	1649482	G	1	1	2	0.00004
Salinibacter	146918	G	2	0	2	0.00003
Niastella	354354	G	1	1	2	0.00003
Pelodictyon	1099	G	1	0	1	0.00001
Gemmatimonas	173479	G	2	0	2	0.00003
Singulisphaera	466152	G	2	0	2	0.00003
Aquisphaera	1511635	G	1	0	1	0.00002
Planctopirus	1649480	G	1	0	1	0.00002
Fuerstia	1936111	G	1	5	6	0.00010
Verrucomicrobium	2735	G	3	2	5	0.00009
Simkania	34093	G	1	0	1	0.00001
Granulicella	940557	G	3	0	3	0.00004
Luteitalea	2004797	G	1	0	1	0.00001
Sediminispirochaeta	1911556	G	2	0	2	0.00003
Treponema	157	G	1	0	1	0.00001
Leptospira	171	G	1	0	1	0.00001
Leptotrichia	32067	G	1	0	1	0.00002
Haloarcula	2237	G	1	0	1	0.00001
Halorientalis	1073987	G	1	0	1	0.00001
Methanosarcina	2207	G	2	0	2	0.00003
Methanopyrus	2319	G	1	0	1	0.00001
Methanobacterium	2160	G	1	0	1	0.00001
Homo	9605	G	6	0	6	0.00009
