name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sodalis	84565	G	3	0	3	0.00004
Pectobacterium	122277	G	2	0	2	0.00003
Brenneria	71655	G	1	0	1	0.00001
Lonsdalea	1082702	G	1	0	1	0.00002
Morganella	581	G	2	1	3	0.00005
Providencia	586	G	1	0	1	0.00001
Xenorhabdus	626	G	1	0	1	0.00002
Hafnia	568	G	1	0	1	0.00001
Obesumbacterium	82982	G	1	1	2	0.00003
Phytobacter	447792	G	1	13	14	0.00017
Xanthomonas	338	G	22	6	28	0.00033
Stenotrophomonas	40323	G	18	10	28	0.00033
Lysobacter	68	G	14	2	16	0.00019
Luteimonas	83614	G	8	2	10	0.00012
Thermomonas	141948	G	4	1	5	0.00006
Xylella	2370	G	3	0	3	0.00004
Pseudoxanthomonas	83618	G	2	0	2	0.00003
Arenimonas	490567	G	2	0	2	0.00003
Pseudolysobacter	2709666	G	1	0	1	0.00001
Ahniella	2233801	G	5	0	5	0.00006
Rhodanobacter	75309	G	4	0	4	0.00005
Dyella	231454	G	4	0	4	0.00005
Frateuria	70411	G	3	0	3	0.00004
Luteibacter	242605	G	1	0	1	0.00001
Halomonas	2745	G	42	5	47	0.00055
Kushneria	504090	G	2	0	2	0.00002
Zymobacter	33073	G	1	0	1	0.00001
Cobetia	204286	G	1	0	1	0.00001
Alcanivorax	59753	G	11	5	16	0.00019
Ketobacter	2025617	G	1	0	1	0.00002
Saccharospirillum	231683	G	4	0	4	0.00005
Gynuella	1445504	G	3	0	3	0.00004
Reinekea	230494	G	1	0	1	0.00001
Oleispira	188907	G	3	0	3	0.00004
Marinobacterium	48075	G	1	0	1	0.00001
Thalassolituus	187492	G	1	0	1	0.00002
Kangiella	261963	G	5	0	5	0.00006
Oleiphilus	141450	G	2	0	2	0.00003
Hahella	158481	G	2	0	2	0.00002
Endozoicomonas	305899	G	2	5	7	0.00009
Nitrosococcus	1227	G	4	0	4	0.00005
Thiocystis	13724	G	4	0	4	0.00005
Marichromatium	85076	G	3	0	3	0.00004
Allochromatium	85072	G	2	0	2	0.00003
Thioalkalivibrio	106633	G	5	1	6	0.00008
Ectothiorhodospira	1051	G	3	0	3	0.00004
Acidihalobacter	1765964	G	3	0	3	0.00004
Halorhodospira	85108	G	2	0	2	0.00002
Spiribacter	1335745	G	2	1	3	0.00004
Sulfuriflexus	1860077	G	6	0	6	0.00007
Granulosicoccus	437504	G	1	0	1	0.00001
Thiohalobacter	1273155	G	4	1	5	0.00006
Sulfurivermis	2034504	G	4	7	11	0.00013
Halothiobacillus	109262	G	3	0	3	0.00004
Wenzhouxiangella	1676142	G	2	0	2	0.00003
Woeseia	1738655	G	1	0	1	0.00001
Guyparkeria	2035712	G	1	0	1	0.00002
Microbulbifer	48073	G	19	2	21	0.00024
Halioglobus	1217416	G	9	0	9	0.00011
Kineobactrum	2678529	G	3	0	3	0.00004
Cellvibrio	10	G	7	0	7	0.00008
Oceanicoccus	1084558	G	3	0	3	0.00004
Vibrio	662	G	24	5	29	0.00034
Photobacterium	657	G	1	0	1	0.00002
Salinivibrio	51366	G	1	0	1	0.00001
Enterovibrio	188143	G	1	0	1	0.00001
Methylomonas	416	G	9	1	10	0.00012
Methylomicrobium	39773	G	7	1	8	0.00010
Methylococcus	413	G	6	1	7	0.00008
Candidatus Methylospira	1808977	G	2	11	13	0.00015
Aeromonas	642	G	20	5	25	0.00029
Tolumonas	43947	G	3	1	4	0.00005
Actinobacillus	713	G	2	0	2	0.00003
Mannheimia	75984	G	2	0	2	0.00003
Basfia	697331	G	2	1	3	0.00004
Gallibacterium	155493	G	1	0	1	0.00002
Aggregatibacter	416916	G	1	0	1	0.00002
Pseudohongiella	1524249	G	4	1	5	0.00006
Candidatus Ruthia	1541743	G	1	0	1	0.00001
Candidatus Vesicomyosocius	2732587	G	1	0	1	0.00001
Sedimenticola	349742	G	1	0	1	0.00001
Thiolapillus	1608298	G	1	7	8	0.00010
Legionella	445	G	3	0	3	0.00004
Coxiella	776	G	1	0	1	0.00001
Salinisphaera	180541	G	4	0	4	0.00005
Orbus	743714	G	1	0	1	0.00001
Gilliamella	1193503	G	1	0	1	0.00001
Immundisolibacter	1934947	G	2	0	2	0.00003
Sulfurifustis	1692042	G	1	0	1	0.00001
Solimonas	413435	G	1	0	1	0.00001
Maricaulis	74317	G	1541	684	2225	0.02568
Glycocaulis	1433402	G	157	57	214	0.00247
Hyphomonas	85	G	90	16	106	0.00123
Hirschia	2723	G	2	0	2	0.00002
Labrenzia	478070	G	60	12	72	0.00084
Ruegeria	97050	G	31	20	51	0.00059
Sulfitobacter	60136	G	29	58	87	0.00101
Paracoccus	265	G	26	23	49	0.00057
Rhodobacter	1060	G	24	26	50	0.00058
Phaeobacter	302485	G	20	73	93	0.00107
Celeribacter	875170	G	17	47	64	0.00075
Octadecabacter	53945	G	15	4	19	0.00022
Stappia	152161	G	15	13	28	0.00033
Leisingera	191028	G	13	27	40	0.00047
Roseovarius	74030	G	12	15	27	0.00032
Thioclava	285107	G	10	9	19	0.00023
Pannonibacter	227873	G	10	99	109	0.00126
Rhodovulum	34008	G	9	6	15	0.00018
Boseongicola	1648497	G	8	0	8	0.00010
Roseivivax	93682	G	8	3	11	0.00013
Brevirhabdus	1855413	G	8	26	34	0.00040
Pseudovibrio	258255	G	7	2	9	0.00011
Jannaschia	188905	G	6	0	6	0.00008
Thalassococcus	436357	G	6	0	6	0.00008
Pseudohalocynthiibacter	1759417	G	6	8	14	0.00016
Maribius	387095	G	5	1	6	0.00007
Yangia	354203	G	5	2	7	0.00009
Halovulum	1844498	G	5	2	7	0.00008
Dinoroseobacter	309512	G	5	17	22	0.00026
Parasedimentitalea	2738399	G	4	1	5	0.00006
Ketogulonicigenium	92944	G	4	2	6	0.00008
Tabrizicola	1443919	G	4	1	5	0.00006
Tateyamaria	299261	G	4	0	4	0.00005
Marinovum	367771	G	4	11	15	0.00017
Monaibacterium	2029873	G	4	6	10	0.00012
Paraoceanicella	2683599	G	4	6	10	0.00012
Pelagibaca	360528	G	3	10	13	0.00016
Pseudorhodobacter	238783	G	3	1	4	0.00005
Silicimonas	1955420	G	3	0	3	0.00004
Roseobacter	2433	G	3	0	3	0.00004
Sagittula	58842	G	3	13	16	0.00019
Antarctobacter	74032	G	3	0	3	0.00004
Marivivens	1759396	G	3	8	11	0.00014
Planktomarina	1284657	G	3	0	3	0.00004
Yoonia	2211641	G	3	5	8	0.00010
Confluentimicrobium	1609958	G	3	13	16	0.00019
Epibacterium	1649279	G	2	8	10	0.00012
Mameliella	1434019	G	2	3	5	0.00006
Rhodobaca	119541	G	2	0	2	0.00003
Roseibacterium	159345	G	2	0	2	0.00003
Oceanicola	252301	G	2	0	2	0.00003
Halocynthiibacter	1579315	G	1	0	1	0.00001
Litoreibacter	947567	G	1	0	1	0.00001
Gemmobacter	204456	G	1	0	1	0.00002
Thalassobius	335927	G	1	0	1	0.00002
Salipiger	263377	G	1	4	5	0.00006
Rhizobium	379	G	94	95	189	0.00218
Agrobacterium	357	G	33	43	76	0.00089
Neorhizobium	1525371	G	5	6	11	0.00013
Sinorhizobium	28105	G	23	50	73	0.00084
Ensifer	106591	G	13	31	44	0.00051
Georhizobium	2661800	G	10	35	45	0.00052
Shinella	323620	G	5	30	35	0.00041
Bradyrhizobium	374	G	98	76	174	0.00201
Bosea	85413	G	19	23	42	0.00049
Rhodopseudomonas	1073	G	11	23	34	0.00040
Nitrobacter	911	G	4	3	7	0.00009
Oligotropha	40136	G	3	0	3	0.00003
Variibacter	1649510	G	3	1	4	0.00005
Afipia	1033	G	1	2	3	0.00004
Tardiphaga	1395974	G	1	0	1	0.00001
Mesorhizobium	68287	G	83	113	196	0.00227
Salaquimonas	2712688	G	9	2	11	0.00013
Hoeflea	274591	G	8	6	14	0.00016
Roseitalea	1915401	G	8	10	18	0.00021
Chelativorans	449972	G	7	7	14	0.00016
Aminobacter	31988	G	6	14	20	0.00024
Phyllobacterium	28100	G	4	5	9	0.00011
Nitratireductor	245876	G	4	5	9	0.00011
Oricola	1594166	G	2	2	4	0.00005
Hyphomicrobium	81	G	18	12	30	0.00035
Devosia	46913	G	18	11	29	0.00034
Youhaiella	1827478	G	8	8	16	0.00019
Rhodoplanes	29407	G	3	3	6	0.00007
Filomicrobium	119044	G	2	0	2	0.00003
Pelagibacterium	1082930	G	2	2	4	0.00005
Rhodomicrobium	1068	G	1	0	1	0.00002
Maritalea	623276	G	1	0	1	0.00001
Methylobacterium	407	G	37	30	67	0.00078
Methylorubrum	2282523	G	8	16	24	0.00029
Microvirga	186650	G	6	7	13	0.00016
Pyruvatibacter	1742974	G	27	26	53	0.00061
Candidatus Phaeomarinobacter	1541445	G	8	1	9	0.00011
Parvibaculum	256616	G	7	35	42	0.00049
Pseudolabrys	556257	G	17	29	46	0.00054
Ancylobacter	99	G	10	27	37	0.00043
Azorhizobium	6	G	6	10	16	0.00019
Labrys	204476	G	3	2	5	0.00006
Starkeya	152053	G	2	3	5	0.00006
Xanthobacter	279	G	1	4	5	0.00006
Methylocystis	133	G	12	9	21	0.00024
Methylosinus	425	G	11	15	26	0.00030
Terasakiella	196080	G	8	0	8	0.00010
Nordella	169055	G	7	2	9	0.00011
Methyloceanibacter	1484898	G	7	3	10	0.00012
Hartmannibacter	1572860	G	5	8	13	0.00016
Methyloligella	1485594	G	4	3	7	0.00009
Pseudorhodoplanes	1734920	G	3	2	5	0.00006
Ochrobactrum	528	G	14	59	73	0.00085
Brucella	234	G	11	13	24	0.00029
Martelella	293088	G	14	35	49	0.00058
Aureimonas	414371	G	7	7	14	0.00017
Cohaesibacter	655352	G	11	2	13	0.00016
Breoghania	1406135	G	5	5	10	0.00012
Methylocella	120652	G	8	6	14	0.00016
Beijerinckia	532	G	2	4	6	0.00008
Lichenihabitans	2723776	G	5	3	8	0.00010
Bartonella	773	G	4	3	7	0.00009
Chelatococcus	28209	G	4	8	12	0.00014
Sphingomonas	13687	G	107	90	197	0.00228
Sphingobium	165695	G	42	102	144	0.00166
Sphingopyxis	165697	G	32	40	72	0.00084
Novosphingobium	165696	G	16	16	32	0.00037
Sphingorhabdus	1434046	G	15	0	15	0.00018
Parasphingopyxis	1234545	G	12	1	13	0.00015
Tardibacter	2685927	G	6	33	39	0.00046
Blastomonas	150203	G	5	0	5	0.00006
Citromicrobium	72173	G	3	7	10	0.00012
Sphingosinicella	335405	G	3	0	3	0.00004
Zymomonas	541	G	2	0	2	0.00003
Sphingosinithalassobacter	2676233	G	2	5	7	0.00008
Rhizorhabdus	1649486	G	1	4	5	0.00006
Erythrobacter	1041	G	52	51	103	0.00120
Altererythrobacter	361177	G	29	33	62	0.00072
Porphyrobacter	1111	G	10	20	30	0.00035
Croceicoccus	1295327	G	2	6	8	0.00010
Qipengyuania	1855416	G	2	0	2	0.00003
Brevundimonas	41275	G	138	123	261	0.00302
Caulobacter	75	G	113	58	171	0.00198
Asticcacaulis	76890	G	35	41	76	0.00088
Phenylobacterium	20	G	14	13	27	0.00032
Azospirillum	191	G	40	15	55	0.00064
Magnetospirillum	13134	G	22	3030	3052	0.03522
Thalassospira	168934	G	22	11	33	0.00038
Indioceanicola	2478349	G	14	4	18	0.00021
Rhodospirillum	1081	G	11	2	13	0.00016
Tistrella	171436	G	11	18	29	0.00034
Ferrovibrio	1231242	G	8	2	10	0.00012
Hypericibacter	2705399	G	6	1	7	0.00009
Niveispirillum	1543704	G	5	3	8	0.00010
Pararhodospirillum	1612157	G	5	0	5	0.00007
Skermanella	204447	G	4	4	8	0.00010
Magnetospira	1182780	G	3	0	3	0.00004
Nitrospirillum	1543705	G	3	1	4	0.00005
Acetobacter	434	G	22	6	28	0.00033
Komagataeibacter	1434011	G	21	13	34	0.00039
Gluconobacter	441	G	11	5	16	0.00019
Stella	93	G	6	1	7	0.00008
Asaia	91914	G	3	0	3	0.00004
Roseomonas	125216	G	3	0	3	0.00003
Gluconacetobacter	89583	G	2	0	2	0.00003
Acidibrevibacterium	2603324	G	1	0	1	0.00002
Neokomagataea	1223423	G	1	0	1	0.00002
Kozakia	153497	G	1	1	2	0.00003
Acidiphilium	522	G	1	0	1	0.00002
Micavibrio	213485	G	15	0	15	0.00018
Phreatobacter	1632780	G	12	11	23	0.00027
Polymorphum	991903	G	3	7	10	0.00012
Candidatus Puniceispirillum	767891	G	2	0	2	0.00003
Parvularcula	208215	G	12	1	13	0.00016
Emcibacter	1602338	G	6	0	6	0.00008
Anaplasma	768	G	1	0	1	0.00001
Candidatus Pelagibacter	198251	G	1	0	1	0.00001
Burkholderia	32008	G	30	18	48	0.00056
Cupriavidus	106589	G	28	44	72	0.00084
Ralstonia	48736	G	12	3	15	0.00017
Paraburkholderia	1822464	G	7	3	10	0.00012
Pandoraea	93217	G	4	2	6	0.00008
Polynucleobacter	44013	G	2	0	2	0.00003
Limnobacter	131079	G	1	0	1	0.00001
Mycoavidus	1810868	G	1	0	1	0.00001
Bordetella	517	G	25	13	38	0.00045
Achromobacter	222	G	15	19	34	0.00040
Alcaligenes	507	G	3	1	4	0.00005
Pusillimonas	305976	G	3	0	3	0.00005
Orrella	1921582	G	3	2	5	0.00006
Advenella	290425	G	2	0	2	0.00002
Pigmentiphaga	152267	G	1	0	1	0.00001
Kerstersia	257820	G	1	0	1	0.00002
Massilia	149698	G	20	7	27	0.00032
Collimonas	202907	G	7	1	8	0.00010
Undibacterium	401469	G	6	0	6	0.00008
Duganella	75654	G	4	1	5	0.00006
Herbaspirillum	963	G	3	0	3	0.00004
Janthinobacterium	29580	G	3	0	3	0.00004
Oxalobacter	846	G	2	0	2	0.00003
Acidovorax	12916	G	9	12	21	0.00025
Variovorax	34072	G	6	2	8	0.00009
Rhodoferax	28065	G	3	0	3	0.00004
Hydrogenophaga	47420	G	3	0	3	0.00004
Melaminivora	1649468	G	2	3	5	0.00007
Hylemonella	232523	G	1	0	1	0.00001
Serpentinomonas	2490452	G	1	0	1	0.00001
Diaphorobacter	238749	G	1	0	1	0.00001
Comamonas	283	G	1	0	1	0.00001
Alicycliphilus	201096	G	1	1	2	0.00003
Ramlibacter	174951	G	1	0	1	0.00002
Delftia	80865	G	1	4	5	0.00006
Polaromonas	52972	G	1	0	1	0.00001
Inhella	644355	G	6	3	9	0.00011
Rubrivivax	28067	G	4	3	7	0.00009
Roseateles	93681	G	3	2	5	0.00006
Thiomonas	32012	G	2	0	2	0.00003
Mitsuaria	65047	G	2	1	3	0.00004
Aquitalea	407217	G	7	1	8	0.00010
Chromobacterium	535	G	4	3	7	0.00009
Iodobacter	32014	G	1	1	2	0.00002
Laribacter	168470	G	5	8	13	0.00015
Vogesella	57739	G	3	1	4	0.00005
Aquaspirillum	187	G	1	0	1	0.00002
Microvirgula	57479	G	1	0	1	0.00002
Chitinolyticbacter	1055692	G	3	0	3	0.00004
Vitreoscilla	59	G	1	0	1	0.00001
Neisseria	482	G	1	0	1	0.00001
Methylovorus	81682	G	7	1	8	0.00010
Methylotenera	359407	G	2	0	2	0.00003
Candidatus Methylopumilus	1679002	G	1	0	1	0.00001
Methyloversatilis	378210	G	5	1	6	0.00008
Sterolibacterium	157591	G	1	5	6	0.00008
Sulfuriferula	1778653	G	2	1	3	0.00004
Nitrosospira	35798	G	3	0	3	0.00004
Azoarcus	12960	G	10	3	13	0.00015
Thauera	33057	G	7	18	25	0.00029
Dechloromonas	73029	G	3	0	3	0.00004
Azospira	146937	G	1	1	2	0.00003
Oryzomicrobium	1911577	G	1	0	1	0.00002
Casimicrobium	2706000	G	6	8	14	0.00016
Cystobacter	42	G	3	0	3	0.00004
Melittangium	44	G	3	0	3	0.00004
Stigmatella	40	G	2	0	2	0.00003
Corallococcus	83461	G	3	0	3	0.00004
Myxococcus	32	G	2	0	2	0.00003
Chondromyces	50	G	3	0	3	0.00004
Sorangium	39643	G	3	0	3	0.00004
Haliangium	162027	G	1	0	1	0.00001
Desulfovibrio	872	G	5	0	5	0.00006
Pseudodesulfovibrio	2035811	G	3	0	3	0.00004
Desulfohalobium	45662	G	2	0	2	0.00002
Desulfomicrobium	898	G	1	0	1	0.00001
Geobacter	28231	G	5	0	5	0.00006
Geoalkalibacter	392332	G	1	0	1	0.00002
Desulfuromonas	890	G	3	0	3	0.00004
Pelobacter	18	G	1	0	1	0.00001
Desulfobacter	2289	G	3	0	3	0.00004
Desulfosarcina	2299	G	2	0	2	0.00003
Desulfopila	429014	G	5	0	5	0.00006
Desulfobacca	60892	G	1	0	1	0.00001
Desulfarculus	453229	G	1	1	2	0.00003
Helicobacter	209	G	1	0	1	0.00001
Campylobacter	194	G	1	0	1	0.00001
Bdellovibrio	958	G	2	0	2	0.00002
Acidithiobacillus	119977	G	1	0	1	0.00001
Streptomyces	1883	G	79	15	94	0.00109
Kitasatospora	2063	G	1	0	1	0.00002
Mycolicibacterium	1866885	G	18	3	21	0.00025
Mycobacterium	1763	G	8	1	9	0.00011
Mycobacteroides	670516	G	3	0	3	0.00004
Mycolicibacillus	2126281	G	2	0	2	0.00003
Rhodococcus	1827	G	9	5	14	0.00017
Nocardia	1817	G	8	2	10	0.00012
Corynebacterium	1716	G	12	2	14	0.00017
Gordonia	2053	G	6	2	8	0.00010
Dietzia	37914	G	2	1	3	0.00004
Tsukamurella	2060	G	1	0	1	0.00002
Arthrobacter	1663	G	6	1	7	0.00009
Pseudarthrobacter	1742993	G	4	0	4	0.00006
Micrococcus	1269	G	3	3	6	0.00008
Kocuria	57493	G	3	1	4	0.00005
Glutamicibacter	1742989	G	3	0	3	0.00004
Renibacterium	1645	G	2	0	2	0.00002
Rothia	32207	G	1	0	1	0.00001
Microbacterium	33882	G	5	0	5	0.00007
Rathayibacter	33886	G	4	0	4	0.00005
Pontimonas	1434032	G	2	0	2	0.00002
Agrococcus	46352	G	2	0	2	0.00003
Curtobacterium	2034	G	1	0	1	0.00002
Microcella	337004	G	1	0	1	0.00001
Salinibacterium	235888	G	1	0	1	0.00001
Janibacter	53457	G	3	1	4	0.00005
Serinicoccus	265976	G	1	0	1	0.00002
Isoptericola	254250	G	3	1	4	0.00005
Cellulosimicrobium	157920	G	1	1	2	0.00003
Brachybacterium	43668	G	3	0	3	0.00004
Ruania	626119	G	2	0	2	0.00003
Cellulomonas	1707	G	1	0	1	0.00002
Jonesia	43673	G	1	0	1	0.00001
Dermacoccus	57495	G	1	0	1	0.00002
Micromonospora	1873	G	9	2	11	0.00014
Plantactinospora	673534	G	5	1	6	0.00007
Phytohabitans	907364	G	1	0	1	0.00001
Microlunatus	29404	G	4	0	4	0.00005
Propionibacterium	1743	G	1	0	1	0.00001
Propioniciclava	1085622	G	1	0	1	0.00002
Acidipropionibacterium	1912215	G	1	0	1	0.00002
Cutibacterium	1912216	G	1	0	1	0.00002
Aeromicrobium	2040	G	3	1	4	0.00005
Nocardioides	1839	G	2	1	3	0.00004
Amycolatopsis	1813	G	7	1	8	0.00009
Pseudonocardia	1847	G	4	1	5	0.00006
Lentzea	165301	G	2	0	2	0.00003
Saccharothrix	2071	G	1	0	1	0.00001
Actinoalloteichus	65496	G	1	0	1	0.00001
Actinomadura	1988	G	6	1	7	0.00009
Thermomonospora	2019	G	3	0	3	0.00004
Nonomuraea	83681	G	2	0	2	0.00003
Streptosporangium	2000	G	1	0	1	0.00001
Nocardiopsis	2013	G	2	0	2	0.00003
Frankia	1854	G	4	1	5	0.00007
Blastococcus	38501	G	2	0	2	0.00003
Modestobacter	88138	G	1	0	1	0.00002
Actinomyces	1654	G	3	0	3	0.00004
Bifidobacterium	1678	G	3	0	3	0.00004
Catenulispora	414878	G	2	0	2	0.00003
Nakamurella	53460	G	2	0	2	0.00003
Rubrobacter	42255	G	4	0	4	0.00005
Olsenella	133925	G	1	0	1	0.00001
Parolsenella	2082587	G	1	0	1	0.00002
Gordonibacter	644652	G	1	0	1	0.00001
Egicoccus	1755825	G	1	0	1	0.00001
Enterococcus	1350	G	189	46	235	0.00272
Lactobacillus	1578	G	2	0	2	0.00003
Streptococcus	1301	G	1	0	1	0.00001
Paenibacillus	44249	G	9	0	9	0.00011
Thermobacillus	76632	G	1	0	1	0.00001
Bacillus	1386	G	5	0	5	0.00006
Geobacillus	129337	G	2	0	2	0.00003
Kyrpidia	1129704	G	2	0	2	0.00002
Laceyella	292635	G	1	0	1	0.00001
Kroppenstedtia	1274351	G	1	0	1	0.00001
Solibacillus	648800	G	1	0	1	0.00002
Moorella	44260	G	5	0	5	0.00006
Tepidanaerobacter	499228	G	1	0	1	0.00001
Clostridium	1485	G	1	0	1	0.00001
Hungatella	1649459	G	1	0	1	0.00001
Desulfitobacterium	36853	G	2	0	2	0.00002
Lachnoclostridium	1506553	G	1	0	1	0.00001
Faecalitalea	1573534	G	1	0	1	0.00002
Veillonella	29465	G	1	0	1	0.00001
Synechococcus	1129	G	8	1	9	0.00011
Cyanobium	167375	G	1	0	1	0.00001
Prochlorococcus	1218	G	4	0	4	0.00005
Leptolyngbya	47251	G	1	0	1	0.00001
Halomicronema	170610	G	1	0	1	0.00001
Nodularia	159191	G	1	0	1	0.00001
Geitlerinema	63132	G	1	0	1	0.00002
Marinithermus	186191	G	6	0	6	0.00007
Thermus	270	G	2	0	2	0.00002
Deinococcus	1298	G	5	0	5	0.00006
Brevefilum	2019482	G	1	0	1	0.00001
Caldilinea	233191	G	1	0	1	0.00001
Tepidiforma	2682228	G	1	2	3	0.00003
Hymenobacter	89966	G	5	0	5	0.00006
Rufibacter	1379908	G	2	0	2	0.00002
Pontibacter	323449	G	1	0	1	0.00001
Spirosoma	107	G	2	0	2	0.00002
Echinicola	390846	G	1	0	1	0.00002
Chryseobacterium	59732	G	2	1	3	0.00004
Aquimarina	290174	G	1	0	1	0.00001
Croceibacter	216431	G	1	0	1	0.00001
Maribacter	252356	G	1	1	2	0.00003
Bacteroides	816	G	2	0	2	0.00002
Duncaniella	2518495	G	2	0	2	0.00002
Prevotella	838	G	1	0	1	0.00001
Salinivirga	1970191	G	1	0	1	0.00001
Salinibacter	146918	G	2	0	2	0.00002
Rhodothermus	29548	G	1	0	1	0.00001
Mucilaginibacter	423349	G	3	0	3	0.00004
Pedobacter	84567	G	1	0	1	0.00001
Chitinophaga	79328	G	3	0	3	0.00003
Flavisolibacter	398041	G	1	0	1	0.00001
Melioribacter	1134403	G	1	0	1	0.00001
Fibrobacter	832	G	3	0	3	0.00003
Gemmatimonas	173479	G	2	15	17	0.00020
Planctopirus	1649480	G	1	0	1	0.00001
Rubinisphaera	1649490	G	1	0	1	0.00001
Bremerella	2714594	G	1	0	1	0.00002
Singulisphaera	466152	G	2	0	2	0.00002
Aquisphaera	1511635	G	1	0	1	0.00001
Gemmata	113	G	1	0	1	0.00001
Verrucomicrobium	2735	G	4	0	4	0.00005
Luteolibacter	518753	G	1	0	1	0.00001
Nibricoccus	2576890	G	2	0	2	0.00002
Opitutus	178440	G	1	0	1	0.00001
Candidatus Xiphinematobacter	134550	G	2	0	2	0.00002
Granulicella	940557	G	3	0	3	0.00003
Terriglobus	392733	G	1	0	1	0.00001
Chloracidobacterium	458032	G	1	0	1	0.00001
Treponema	157	G	2	1	3	0.00003
Caldithrix	187144	G	1	0	1	0.00001
Thermotoga	2335	G	1	0	1	0.00001
Acetomicrobium	49894	G	1	0	1	0.00001
Homo	9605	G	23	0	23	0.00027
Halobacterium	2239	G	3	0	3	0.00003
Halomicrobium	203135	G	2	0	2	0.00002
Halostagnicola	353799	G	2	0	2	0.00002
Salinarchaeum	1269201	G	2	1	3	0.00004
Methanosphaerula	475087	G	1	3	4	0.00005
Thermococcus	2263	G	1	6	7	0.00008
